tic,ra,dec,n_sectors,min_sector,max_sector,observed_sectors,sectors_since_94,observed_since_94,resolver
60387732,66.670452,55.98745724,4,19,86,"19,59,73,86",,False,local
274457752,234.3748142,70.40177781,29,14,84,"14,15,16,17,20,21,22,23,26,40,41,47,48,49,50,53,54,56,57,60,74,75,76,77,80,81,82,83,84",,False,local
230283959,261.7643787,46.27150396,8,24,80,"24,25,26,40,51,52,53,80",,False,local
219093356,242.0362125,64.23922926,37,14,85,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,57,58,74,75,76,77,78,79,80,81,82,84,85",,False,local
350073182,156.4054674,81.38667059,8,14,74,"14,20,26,47,53,60,73,74",,False,local
144334378,168.0390185,60.41987633,6,14,75,"14,15,21,41,48,75",,False,local
148895144,164.8741908,76.41705651,9,14,74,"14,20,21,40,41,47,53,60,74",,False,local
280161519,21.48342289,68.13001079,9,18,86,"18,24,25,52,58,78,79,85,86",,False,local
284901798,291.3167933,57.23011207,26,14,84,"14,15,16,17,20,23,26,40,41,47,50,53,54,56,57,59,60,73,74,75,76,77,80,81,83,84",,False,local
158579017,211.7326221,28.43804512,3,23,77,"23,50,77",,False,local
199684866,271.4267453,45.44873161,11,14,81,"14,25,26,40,52,53,54,74,79,80,81",,False,local
336334481,314.6299157,49.53006164,8,15,83,"15,16,55,56,75,76,82,83",,False,local
236779956,282.7698482,56.29814466,43,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
128503477,336.5965957,48.43771205,7,16,84,"16,56,57,76,77,83,84",,False,local
392567622,1.643317184,78.49241261,13,18,86,"18,19,24,25,26,52,58,59,73,78,79,85,86",,False,local
142519290,295.0865026,33.99415193,8,14,81,"14,40,41,54,55,74,75,81",,False,local
272075189,296.5261892,42.44637109,8,14,82,"14,15,54,55,74,75,81,82",,False,local
270217632,284.4688417,52.23653306,18,14,86,"14,15,19,26,40,41,53,54,55,59,73,74,75,80,81,82,83,86",,False,local
39550666,287.8766237,77.19141968,39,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,53,54,55,57,58,59,60,73,74,75,76,77,78,79,80,81,84,85,86",,False,local
41680093,301.5459055,35.33620225,9,14,82,"14,15,41,54,55,74,75,81,82",,False,local
258920621,304.5647203,69.36562146,28,15,86,"15,16,17,18,19,22,24,25,26,48,49,52,53,55,56,57,58,59,60,73,76,77,78,79,83,84,85,86",,False,local
331387944,347.7463935,62.85003806,8,17,85,"17,18,57,58,77,78,84,85",,False,local
147879328,179.5855257,61.46455894,5,14,48,"14,15,21,41,48",,False,local
309850240,13.33537355,59.76109264,5,17,85,"17,18,24,58,85",,False,local
462615600,279.6009034,63.53286613,39,14,85,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,56,57,58,60,73,74,76,77,78,79,80,81,82,83,84,85",,False,local
86131897,174.6837383,45.10747604,3,22,75,"22,48,75",,False,local
377050568,174.049273,81.2936498,11,14,74,"14,20,21,26,40,41,47,53,60,73,74",,False,local
219116889,261.5801479,60.29691449,39,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,49,50,51,52,53,54,56,57,59,60,73,74,75,76,77,78,79,80,81,82,83,84,86",,False,local
233575753,282.2697934,61.16771511,41,14,86,"14,15,16,17,19,20,21,22,23,24,25,26,40,41,47,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
42834791,337.0794059,35.30148923,3,16,83,"16,56,83",,False,local
25694827,302.7096314,59.02468991,14,14,84,"14,15,16,17,41,55,56,57,75,76,77,82,83,84",,False,local
219790151,255.6783385,69.45923348,40,14,86,"14,15,16,17,19,20,21,22,23,24,25,26,40,41,47,49,50,51,52,53,54,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
900444914,108.7002367,52.54558281,3,20,60,"20,47,60",,False,local
219803186,257.8473596,68.84312571,42,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
284299096,73.03360079,71.46201238,9,19,86,"19,25,26,52,53,59,73,79,86",,False,local
441804568,256.892371,37.52745653,6,25,79,"25,26,51,52,78,79",,False,local
250660604,30.94963363,51.56179815,3,18,85,"18,58,85",,False,local
81914898,110.1979151,59.33949641,4,20,74,"20,47,60,74",,False,local
445605526,23.53016183,65.18853277,8,18,86,"18,24,25,52,58,78,85,86",,False,local
366118826,286.342878,72.05811079,41,14,86,"14,15,16,17,19,20,21,22,23,24,25,26,40,41,47,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
229687624,253.2301607,75.39280899,40,14,86,"14,15,16,17,18,19,20,21,22,23,24,26,40,41,48,49,50,51,52,53,54,55,56,57,58,59,60,73,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
276812895,311.2183239,26.55324087,5,14,82,"14,15,41,55,82",,False,local
256556892,16.99965531,56.07860749,4,17,85,"17,18,58,85",,False,local
356866686,267.131274,49.9539633,15,14,85,"14,24,25,26,40,51,52,53,54,74,78,79,80,81,85",,False,local
274969396,252.3474549,52.9168558,13,16,79,"16,23,24,25,26,50,51,52,53,73,77,78,79",,False,local
233200532,265.0704684,69.15028519,41,15,86,"15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
288487836,293.4292765,56.16733184,20,14,84,"14,15,16,20,23,40,41,50,54,55,56,57,60,74,75,76,77,81,83,84",,False,local
229697984,262.9840206,58.83667312,42,14,86,"14,15,16,17,18,19,20,21,22,23,24,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
368798269,77.42619855,39.58631576,4,19,86,"19,59,73,86",,False,local
462544722,59.17191141,63.87111958,2,19,59,"19,59",,False,local
393952062,277.5549562,54.71871534,37,14,86,"14,15,16,18,19,21,22,24,25,26,40,41,48,49,51,52,53,54,55,56,57,58,59,60,73,74,75,76,78,79,80,81,82,83,84,85,86",,False,local
199610530,216.6592955,32.79475891,3,23,77,"23,50,77",,False,local
236761089,273.0659048,69.36518136,38,14,86,"14,15,16,17,18,19,20,21,23,24,26,40,41,47,48,49,50,51,53,54,55,56,57,58,59,60,74,75,76,77,78,79,80,82,83,84,85,86",,False,local
28304903,314.6173936,23.24750559,3,15,82,"15,41,82",,False,local
288673464,278.7209213,79.04801765,33,14,86,"14,17,18,19,20,21,23,24,25,26,40,41,47,48,50,51,52,53,54,55,58,59,60,73,74,75,77,78,79,80,81,85,86",,False,local
252153841,46.24498425,55.91580954,3,18,86,"18,58,86",,False,local
160490564,260.8582343,61.21151714,42,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,83,84,85,86",,False,local
371832659,232.5522895,68.16777315,24,14,84,"14,15,16,17,20,21,22,23,40,41,47,48,49,50,54,57,74,75,76,77,80,81,83,84",,False,local
356199246,271.984415,59.11062947,40,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,58,59,60,73,74,76,77,78,79,80,81,82,83,85,86",,False,local
48022676,51.74240245,74.19075715,7,19,86,"19,25,26,52,59,73,86",,False,local
1878931545,301.3569267,46.67181782,9,14,82,"14,15,41,54,56,75,76,81,82",,False,local
367610104,332.8003868,52.84862027,8,16,84,"16,17,56,57,76,77,83,84",,False,local
353784443,280.1954946,43.41676992,9,14,81,"14,26,40,41,53,54,74,80,81",,False,local
355826960,53.95508015,51.69375193,4,18,86,"18,19,59,86",,False,local
193602730,259.163156,50.606448,11,24,84,"24,26,40,51,53,57,60,78,79,80,84",,False,local
260347431,81.86730563,35.26255267,7,19,86,"19,43,44,45,59,73,86",,False,local
259274531,291.479391,68.93532137,41,14,86,"14,15,16,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,80,81,82,83,84,85,86",,False,local
161273827,305.8918722,32.30422741,7,14,82,"14,15,41,55,75,81,82",,False,local
158212599,284.4177109,35.32472843,9,14,81,"14,26,40,41,53,54,74,80,81",,False,local
224719157,311.6792059,22.89569748,5,14,82,"14,15,41,55,82",,False,local
29068045,290.6846713,53.60432631,18,14,83,"14,15,16,26,40,41,53,54,55,56,73,74,75,76,80,81,82,83",,False,local
264305922,352.1578583,74.89359882,11,17,86,"17,18,24,25,52,58,59,78,79,85,86",,False,local
366562920,306.7463986,72.38543732,24,16,86,"16,17,18,19,22,25,26,49,52,53,56,57,58,59,60,73,76,77,78,79,83,84,85,86",,False,local
237293530,293.2705351,73.65472724,41,14,86,"14,15,16,17,19,20,21,22,23,24,25,26,40,41,47,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
233231869,266.2959299,68.56690165,37,15,86,"15,16,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,55,57,58,59,60,73,74,75,76,77,78,79,81,82,84,85,86",,False,local
39461314,261.8560743,15.28864116,5,25,79,"25,26,52,53,79",,False,local
230126367,249.784634,65.92271391,42,14,85,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82,83,84,85",,False,local
138976037,179.6723506,54.48564534,6,15,75,"15,21,22,41,48,75",,False,local
13081436,54.62836396,49.22441475,3,18,86,"18,59,86",,False,local
289163658,277.1649228,40.22119302,8,14,81,"14,26,40,53,54,74,80,81",,False,local
233575364,50.53494795,71.10015736,7,19,86,"19,25,52,59,73,79,86",,False,local
98148702,287.4861734,27.48386764,6,14,81,"14,40,54,74,80,81",,False,local
55753112,285.6125822,54.66549525,24,14,86,"14,15,16,19,22,26,40,41,49,53,54,55,56,59,60,73,74,75,76,80,81,82,83,86",,False,local
284062977,236.1129853,64.47922386,22,14,84,"14,15,16,17,21,22,23,24,41,48,49,50,51,54,57,75,76,77,78,81,82,84",,False,local
219848819,285.8227315,63.99330496,38,14,86,"14,15,16,17,18,20,21,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,57,58,59,60,74,75,76,77,78,79,80,81,82,84,85,86",,False,local
229764431,280.8392909,70.32493008,40,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,52,53,54,55,56,57,58,59,60,73,74,75,76,77,79,80,82,83,84,85,86",,False,local
229762060,280.7930994,69.34972425,40,14,86,"14,15,16,17,18,19,20,21,22,23,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,59,60,73,74,75,76,77,78,79,80,81,82,83,84,86",,False,local
421331159,255.8664391,40.07641216,6,25,79,"25,26,51,52,78,79",,False,local
165715258,210.0154256,52.92987581,6,15,76,"15,16,22,23,49,76",,False,local
230072963,229.9697104,71.02812667,21,14,83,"14,15,16,20,21,22,23,26,40,41,47,48,49,53,56,60,74,75,76,80,83",,False,local
9569332,354.3347017,81.55682405,12,18,86,"18,24,25,26,52,53,58,59,73,78,79,86",,False,local
239209855,198.7009858,39.88964883,4,22,76,"22,23,49,76",,False,local
23395197,278.5948898,62.64973056,39,14,86,"14,15,16,17,18,19,20,22,23,24,25,26,40,47,48,49,50,52,53,54,55,56,57,58,59,60,73,74,76,77,78,79,80,81,82,83,84,85,86",,False,local
343216782,294.0057422,29.40474421,6,14,81,"14,40,41,54,74,81",,False,local
243314685,239.9702138,69.22524764,41,14,85,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,83,84,85",,False,local
388636568,48.94987677,57.14062311,5,18,86,"18,19,58,59,86",,False,local
150989170,327.2103939,37.9840697,4,15,83,"15,16,56,83",,False,local
233657298,285.009775,62.746506,39,14,86,"14,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,60,73,75,76,78,79,80,81,82,83,84,85,86",,False,local
237192422,283.6337526,39.66172655,9,14,81,"14,26,40,41,53,54,74,80,81",,False,local
9487597,86.47911176,63.29626571,4,19,73,"19,59,60,73",,False,local
39514890,261.9654326,15.9681034,5,25,79,"25,26,52,53,79",,False,local
265147478,295.8347813,69.48907123,42,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
158842961,293.5565289,51.82704672,13,14,83,"14,15,40,41,54,55,56,74,75,76,81,82,83",,False,local
219821970,281.5341596,44.01072643,8,14,80,"14,26,40,41,53,54,74,80",,False,local
82689021,99.5260718,62.44522928,3,20,73,"20,60,73",,False,local
82616882,96.97717173,62.82749924,3,20,73,"20,60,73",,False,local
257635127,226.7234686,75.98529049,17,14,76,"14,15,20,21,22,26,40,41,47,48,49,53,60,73,74,75,76",,False,local
28682401,97.77511149,73.16242998,8,19,73,"19,20,26,40,53,59,60,73",,False,local
237155707,277.961333,50.46793596,14,14,82,"14,25,26,41,52,53,54,55,74,75,79,80,81,82",,False,local
317778446,7.744040761,55.3868014,6,17,85,"17,18,57,58,84,85",,False,local
417449677,291.3691793,19.79834995,4,14,81,"14,40,54,81",,False,local
252578707,4.94335585,28.27904376,3,17,84,"17,57,84",,False,local
122892874,214.5623758,84.7927054,15,14,86,"14,19,20,21,26,40,41,47,52,53,59,73,74,79,86",,False,local
256563555,328.2997846,71.98968592,14,17,86,"17,18,24,25,52,57,58,59,77,78,79,84,85,86",,False,local
445380881,47.88429667,57.66742488,4,18,86,"18,58,59,86",,False,local
148960134,167.223127,76.92824925,9,14,74,"14,20,21,40,41,47,53,60,74",,False,local
288487369,293.4739467,56.45994175,21,14,84,"14,15,16,20,23,40,41,50,54,55,56,57,60,74,75,76,77,81,82,83,84",,False,local
286413906,53.49594064,60.40886896,4,18,86,"18,19,59,86",,False,local
352010539,264.3576939,21.162032,6,25,80,"25,26,52,53,79,80",,False,local
188822459,272.6004643,33.40311109,5,26,80,"26,40,74,79,80",,False,local
116615131,344.1966197,62.72712633,8,17,85,"17,18,24,57,58,78,84,85",,False,local
312361414,85.58110664,49.51375563,3,19,73,"19,59,73",,False,local
363732000,280.9551988,56.90031094,43,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
378994905,201.097667,32.08459965,5,23,77,"23,49,50,76,77",,False,local
233050090,268.7193318,60.09962196,40,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,50,51,52,53,54,55,56,57,58,60,73,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
147627669,179.0608097,61.01805358,5,14,48,"14,15,21,41,48",,False,local
27434232,207.9607576,52.8404786,5,16,76,"16,22,23,49,76",,False,local
377197068,284.3077739,53.93595924,25,14,86,"14,15,16,19,22,26,40,41,49,53,54,55,56,59,60,73,74,75,76,79,80,81,82,83,86",,False,local
157808316,265.7131146,32.27442097,6,25,80,"25,26,52,53,79,80",,False,local
282923232,246.7375486,67.97299435,42,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
123234892,179.5238084,80.63201948,11,14,74,"14,20,21,26,40,41,47,53,60,73,74",,False,local
233084720,271.7534563,65.88795787,22,16,82,"16,17,19,20,22,23,24,25,26,40,47,49,50,52,53,76,77,78,79,80,81,82",,False,local
94280922,29.64229246,55.73255266,3,18,85,"18,58,85",,False,local
10666479,331.3426665,35.39380302,2,15,16,"15,16",,False,local
393884179,205.2006846,46.584031,5,16,76,"16,22,23,49,76",,False,local
420288013,1.884826031,60.34376746,9,17,85,"17,18,24,57,58,77,78,84,85",,False,local
259396333,245.9829734,69.56232377,41,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,41,47,48,49,50,51,52,53,54,55,56,57,59,60,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
154181838,188.549918,32.19589867,2,22,49,"22,49",,False,local
29001568,30.57550688,44.73902301,3,18,85,"18,58,85",,False,local
9297696,139.6079665,35.36407674,2,21,48,"21,48",,False,local
441728870,43.53907244,80.47553165,8,19,86,"19,25,26,52,53,73,79,86",,False,local
357422809,305.2999242,56.57837415,13,14,84,"14,15,16,41,55,56,57,75,76,77,82,83,84",,False,local
99903855,181.8998125,25.89935608,2,22,49,"22,49",,False,local
219898670,261.2507,67.306848,37,14,86,"14,15,16,17,18,19,20,21,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,59,60,73,74,75,77,78,79,81,83,84,86",,False,local
252360004,41.54945881,63.43431942,6,18,86,"18,19,58,59,85,86",,False,local
99970677,182.8899935,36.08937326,2,22,49,"22,49",,False,local
219858451,300.3915973,70.45449637,42,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,82,83,84,85,86",,False,local
431632843,313.1802052,56.58496016,10,15,84,"15,16,17,55,57,75,76,77,82,84",,False,local
232625701,268.6046496,59.89252526,40,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,50,51,52,53,54,55,56,57,58,60,73,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
424002359,64.87590998,37.99837831,3,19,86,"19,59,86",,False,local
46674348,27.17093403,58.55380067,1,18,18,18,,False,local
166151356,237.0085101,46.26809121,6,23,78,"23,24,50,51,77,78",,False,local
48451252,254.7655581,61.1472451,43,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
287319831,292.6599304,57.81436086,27,14,84,"14,15,16,17,20,23,26,40,41,47,50,53,54,55,56,57,60,73,74,75,76,77,80,81,82,83,84",,False,local
142277151,176.7112289,15.00193687,4,22,49,"22,45,46,49",,False,local
180808443,283.4192427,43.48901481,9,14,81,"14,26,40,41,53,74,75,80,81",,False,local
285011981,260.4390329,81.3845813,24,14,86,"14,18,19,20,21,25,26,40,41,47,48,51,52,55,58,59,60,73,74,75,78,79,81,86",,False,local
396429296,57.23335149,64.72155503,2,19,73,"19,73",,False,local
302621407,14.01535664,52.92083165,4,17,85,"17,18,58,85",,False,local
298554256,271.8683675,50.9032143,17,14,85,"14,18,25,26,40,41,48,52,54,58,74,75,78,79,80,81,85",,False,local
219848545,289.2213388,63.20740058,39,14,86,"14,15,16,17,18,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,57,58,59,60,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
259004487,50.93974045,49.90632951,3,18,86,"18,58,86",,False,local
219765354,267.2351519,63.15182695,40,14,86,"14,15,16,17,18,19,20,21,22,23,24,26,40,41,47,48,49,50,51,53,54,55,56,57,58,59,60,73,74,75,76,77,78,80,81,82,83,84,85,86",,False,local
336075801,247.6179491,63.57081058,42,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
308961650,25.21928064,53.57095658,2,18,58,"18,58",,False,local
10289027,75.6542691,72.41576126,9,19,86,"19,25,26,52,53,59,73,79,86",,False,local
207398184,15.69469065,65.09549976,5,18,85,"18,24,25,78,85",,False,local
459214217,190.3548119,50.24456306,4,15,76,"15,22,49,76",,False,local
279505309,85.09765279,40.01211801,3,19,73,"19,59,73",,False,local
156464520,185.8062911,50.89044147,6,15,76,"15,22,48,49,75,76",,False,local
362213004,279.5544319,55.71298644,41,14,86,"14,15,16,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
292405185,32.93018987,45.76065732,3,18,85,"18,58,85",,False,local
193579521,259.1499956,52.78448465,21,17,84,"17,20,23,24,25,26,40,47,50,51,52,53,57,60,73,74,77,78,79,80,84",,False,local
188668150,265.1031073,59.65410093,41,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,53,54,55,57,58,59,60,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
341684184,315.1738029,48.77947694,8,15,83,"15,16,55,56,75,76,82,83",,False,local
192844381,50.07854045,38.41838332,1,18,18,18,,False,local
311236552,253.7931323,71.60309284,40,14,86,"14,16,17,18,19,20,21,22,23,24,25,26,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,82,83,84,85,86",,False,local
233161833,275.1884811,65.83661734,39,14,86,"14,16,17,18,20,21,23,24,25,26,40,41,47,48,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
309998136,214.0441324,75.43507881,11,15,60,"15,20,21,22,26,40,41,47,48,53,60",,False,local
189630420,50.67180425,34.21031922,3,18,85,"18,58,85",,False,local
219760880,266.4194112,65.39581879,29,14,82,"14,15,16,18,19,20,22,23,25,26,40,41,47,48,49,50,52,53,55,60,73,74,75,76,77,79,80,81,82",,False,local
161058564,230.2205061,45.66487089,7,16,78,"16,23,24,50,51,77,78",,False,local
282925081,215.5778389,31.79825046,1,23,23,23,,False,local
367782310,299.6546563,68.41201308,42,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
418013928,77.76448118,67.61295937,4,19,86,"19,59,73,86",,False,local
235994740,303.6494692,79.50751959,20,18,86,"18,19,20,24,25,26,40,47,52,53,58,59,60,73,74,77,78,79,85,86",,False,local
285006983,296.9816454,64.81408816,43,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
230379704,285.2055613,63.72689306,40,14,86,"14,15,16,17,18,19,20,21,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,74,75,76,78,79,80,81,82,83,84,85,86",,False,local
69756000,100.575372,38.11145442,3,20,73,"20,60,73",,False,local
289582691,278.8155134,38.11533351,8,14,81,"14,26,40,53,54,74,80,81",,False,local
230064070,207.445713,62.80854709,8,15,76,"15,16,22,41,48,49,75,76",,False,local
229955184,288.1689917,61.62518918,41,14,86,"14,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,60,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
99902074,308.2152365,20.00137437,5,14,82,"14,41,55,81,82",,False,local
356822358,266.5436265,53.9497642,36,14,86,"14,17,18,20,21,23,24,25,26,40,41,47,48,50,51,52,53,54,55,56,57,58,60,73,74,75,77,78,79,80,81,82,83,84,85,86",,False,local
99382119,198.5721086,49.92404085,5,15,76,"15,16,22,49,76",,False,local
405526038,285.0065414,56.91284884,40,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,47,48,49,50,51,52,53,54,55,56,57,59,60,73,74,75,76,77,79,80,81,82,83,84,85,86",,False,local
297259536,322.4820715,36.78121557,5,15,83,"15,55,56,82,83",,False,local
219882723,258.9539427,66.63032777,42,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
390127578,357.1855315,82.98256721,12,18,86,"18,25,26,52,53,59,60,73,78,79,85,86",,False,local
148839101,162.673206,74.16775692,7,14,74,"14,20,21,47,48,60,74",,False,local
387568679,330.0185427,44.55214825,4,16,83,"16,56,76,83",,False,local
160520074,246.0822657,79.51156605,22,14,86,"14,15,18,19,20,21,25,26,41,47,48,52,53,55,59,60,73,74,75,79,82,86",,False,local
445274213,348.3843529,62.6621791,8,17,85,"17,18,57,58,77,78,84,85",,False,local
166087810,140.0689568,26.92720641,6,21,72,"21,44,45,46,48,72",,False,local
41996601,303.0951241,32.87162242,8,14,82,"14,15,41,54,55,75,81,82",,False,local
374298760,89.71902749,37.93020925,3,19,73,"19,59,73",,False,local
180699179,283.4706284,45.35907462,11,14,82,"14,26,40,41,53,54,55,75,80,81,82",,False,local
166087328,227.1852226,46.47892727,6,16,77,"16,23,24,50,51,77",,False,local
341687229,173.8943072,58.20301194,5,14,48,"14,15,21,41,48",,False,local
274458869,234.4130393,69.28334129,28,14,84,"14,15,16,17,20,21,22,23,26,40,41,47,48,49,50,54,56,57,60,74,75,76,77,80,81,82,83,84",,False,local
142615793,131.7700421,26.74370148,5,21,72,"21,44,45,46,72",,False,local
219859691,329.5532724,82.8696618,17,18,86,"18,19,20,24,25,26,40,52,53,58,59,60,73,78,79,85,86",,False,local
441762631,280.9671989,45.75129995,10,14,81,"14,26,40,41,53,54,74,75,80,81",,False,local
394132532,292.5445512,47.72111881,10,14,82,"14,15,40,41,54,55,74,75,81,82",,False,local
367959899,301.7952383,40.02443393,8,14,82,"14,15,41,54,55,75,81,82",,False,local
264158068,158.7046749,76.73187021,10,14,74,"14,20,21,26,40,41,47,53,60,74",,False,local
123236228,179.9508907,79.59532244,11,14,75,"14,20,26,40,41,47,48,53,60,73,75",,False,local
383719444,286.5993222,56.15032477,28,14,86,"14,15,16,19,20,22,23,26,40,49,50,53,54,55,56,57,59,60,73,74,75,76,80,81,82,83,84,86",,False,local
7896398,230.7763208,74.10018365,21,14,83,"14,15,16,20,21,22,26,40,41,47,48,49,53,56,60,73,74,75,76,80,83",,False,local
321040990,350.9523325,77.18104482,12,18,86,"18,19,24,25,52,58,59,73,78,79,85,86",,False,local
233210292,266.038688,67.74272646,32,14,86,"14,15,16,17,19,20,22,23,24,25,26,40,47,49,50,52,53,54,57,58,59,60,73,74,76,77,78,79,82,84,85,86",,False,local
159740890,285.9291475,43.02138142,11,14,81,"14,26,40,41,53,54,55,74,75,80,81",,False,local
7901466,250.8065722,62.87515915,41,14,86,"14,16,17,18,19,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
24580715,338.6922425,56.08039045,6,16,84,"16,17,57,77,83,84",,False,local
308874825,24.67608265,48.90490693,3,18,85,"18,58,85",,False,local
199713797,248.7744876,57.4145983,26,16,86,"16,19,22,23,24,25,26,49,50,51,52,56,57,58,59,73,76,77,78,79,80,82,83,84,85,86",,False,local
307983724,256.9299837,61.65459198,43,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
417066088,338.0272072,33.96698557,3,16,83,"16,56,83",,False,local
336406771,217.2993458,79.61631654,15,14,75,"14,15,19,20,21,26,40,41,47,48,53,60,73,74,75",,False,local
219859507,319.3876571,82.51787846,17,18,86,"18,19,20,24,25,26,40,52,53,58,59,60,73,78,79,85,86",,False,local
311897380,24.80578611,36.61474343,3,17,85,"17,58,85",,False,local
335951698,271.8243333,46.45637466,9,25,81,"25,26,40,52,54,74,79,80,81",,False,local
