astro_id,tic,n_pts,P0,P_bls,t0_bls,snr_P0,snr_bls,dpri,dsec,oe_z,half_period_sig,stale_ratio,weak,catalog_unrelated,single_sector,risk_score,flag,note
2285,212519764,27089,0.6396,0.640556,1628.39978,2.2,3.9,6.4,11.5,3.7,False,1.72,True,False,True,0.9,stale,
2286,212711371,27089,1.301405,1.301438,1629.04253,21.2,26.7,60.1,55.5,1.3,False,1.26,False,False,True,0.45,ok,
2287,212844967,26654,1.578484,1.581486,1626.48977,3.8,5.4,30.8,25.7,2.4,False,1.42,False,False,True,0.45,ok,
2288,213156716,27089,2.789845,2.742562,1628.37258,0.5,5.3,9.7,8.2,0.2,False,9.88,False,False,True,0.6,stale,
2179,174291112,27557,2.02309,2.027887,1627.37265,3.2,86.8,152.8,146.0,4.2,False,27.1,False,False,True,0.6,stale,
2183,176463726,18547,2.0775,2.072734,1630.00403,1.7,8.7,21.0,5.4,11.0,True,5.3,False,False,True,1.05,half_period,
2188,179028588,22178,0.3396,0.339914,1600.06219,6.0,10.1,16.5,18.5,1.3,False,1.68,False,False,True,0.6,stale,
2189,179040880,234041,1.58392,1.583522,1326.13572,3.9,10.9,37.7,36.2,1.8,False,2.82,False,False,True,0.6,stale,
2289,213230168,27089,0.613905,0.613685,1628.82025,1.6,5.3,20.4,23.0,2.0,False,3.34,False,False,True,0.6,stale,
2290,213236738,27089,0.481961,0.481831,1628.36151,2.6,3.9,29.8,30.1,0.8,False,1.49,True,False,True,0.75,weak,
2291,213242228,26631,0.545846,0.547356,1626.51945,2.7,2.6,13.0,12.4,0.2,False,0.97,True,False,True,0.55,weak,
2292,213344368,27089,0.89585,0.895182,1628.86405,7.9,14.0,40.3,37.8,1.1,False,1.76,False,False,True,0.6,stale,
2293,213436349,27089,2.952266,2.957638,1629.28332,4.6,18.0,16.4,14.3,1.9,False,3.95,False,False,True,0.6,stale,
2294,213441778,27089,1.786822,1.786865,1630.1099,31.1,40.9,84.7,34.4,36.1,True,1.31,False,False,True,0.9,half_period,
2296,213691570,27089,0.297239,0.297227,1628.59341,3.2,2.5,13.3,14.3,0.6,False,0.78,True,False,True,0.55,weak,
2298,213951167,27089,6.100895,6.103931,1633.2533,4.5,44.9,155.1,148.1,2.0,False,10.02,False,False,True,0.6,stale,
2299,213978083,27089,0.961822,0.960157,1628.92856,3.9,8.3,14.6,8.3,4.3,False,2.12,False,False,True,0.6,stale,
2300,213988070,27089,8.395481,8.393662,1636.22992,4.2,73.4,76.6,85.8,3.7,False,17.67,False,False,True,0.6,stale,
2301,214141558,27089,0.468072,0.468,1628.5456,1.8,12.2,25.2,25.5,0.5,False,6.93,False,False,True,0.6,stale,
2302,214179419,27089,1.065294,1.065355,1629.26022,8.3,21.0,62.7,61.0,3.2,False,2.53,False,False,True,0.6,stale,
2046,141123393,221314,17.181014,17.155366,1330.5396,0.7,3.3,3.3,3.5,0.5,False,4.98,True,False,True,0.9,stale,
2048,141281260,242516,1.619337,1.619218,1327.13168,2.7,5.7,92.1,92.8,1.0,False,2.13,False,False,True,0.6,stale,
2049,141334793,242397,1.472809,1.472961,1325.80396,0.7,9.8,33.6,34.0,0.1,False,14.37,False,False,True,0.6,stale,
2056,142243067,25462,11.181979,11.17113,1604.09118,3.1,30.8,26.3,42.6,18.4,True,9.91,False,False,True,1.05,half_period,
2308,214533332,26926,2.67548,2.674822,1630.04081,18.6,23.2,180.4,181.7,0.5,False,1.25,False,False,True,0.45,ok,
2309,214728964,25048,2.331988,2.330294,1630.87417,3.0,42.1,63.1,49.6,5.5,True,14.01,False,False,True,1.05,half_period,
2311,215319726,18011,2.960066,2.963187,1627.61185,8.3,58.0,74.9,85.0,2.0,False,6.98,False,False,True,0.6,stale,
2314,216122841,26340,4.274836,4.283213,1626.14912,4.5,28.1,38.6,31.3,4.1,False,6.19,False,False,True,0.6,stale,
2303,214250143,27089,6.09059,6.093855,1631.4304,3.5,12.5,13.8,11.5,0.6,False,3.54,False,False,True,0.6,stale,
2304,214250194,27089,6.09059,6.093755,1631.44937,2.1,21.6,29.4,24.1,2.0,False,10.39,False,False,True,0.6,stale,
2305,214315111,26926,5.106524,5.107518,1633.24142,6.1,107.6,133.3,60.4,44.2,True,17.58,False,False,True,1.05,half_period,
2307,214416183,26926,2.134068,2.131585,1629.00473,1.2,27.5,38.3,54.8,9.6,True,22.59,False,False,True,1.05,half_period,
2315,216136608,27089,2.594598,2.592533,1629.59577,2.4,14.4,12.7,14.0,0.5,False,6.09,False,False,True,0.6,stale,
2316,216149295,27089,0.715294,0.715608,1628.91775,2.5,4.0,14.6,13.0,1.5,False,1.58,True,False,True,0.9,stale,
2317,216165538,27089,0.615294,0.615125,1628.83483,5.6,13.7,43.8,43.1,0.0,False,2.45,False,False,True,0.6,stale,
2321,216795080,27089,3.630031,3.625705,1631.10324,1.9,57.8,69.0,79.9,5.9,False,29.95,False,False,True,0.6,stale,
2323,216930709,27089,1.217378,1.219762,1629.50662,2.5,6.8,11.8,11.4,0.2,False,2.76,False,False,True,0.6,stale,
2327,217358688,27089,1.876265,1.872454,1629.67475,4.4,11.7,19.6,20.2,0.0,False,2.69,False,False,True,0.6,stale,
2330,217529901,27089,1.32085,1.320831,1629.43838,6.0,6.2,17.8,17.9,0.0,False,1.02,False,False,True,0.25,ok,
2336,217954345,27089,3.517058,3.516336,1628.9817,3.9,1056.4,1593.1,1412.0,37.8,False,272.88,False,False,True,0.6,stale,
2362,221840196,34957,1.246014,1.246329,1626.9448,3.2,58.5,93.6,121.6,17.5,True,18.02,False,False,True,1.05,half_period,
2363,221943346,27164,1.055636,1.056607,1627.21356,11.6,34.9,97.6,103.5,4.2,False,3.02,False,False,True,0.6,stale,
2364,222403569,7792,1.090215,1.090108,1629.07533,18.1,14.1,49.3,58.7,2.7,False,0.78,False,False,True,0.25,ok,
2365,223784978,17332,0.898628,0.897002,1629.32684,21.6,26.8,93.9,80.8,6.1,False,1.24,False,False,True,0.45,ok,
2384,230152753,26755,2.33495,2.335649,1629.12411,3.9,9.7,21.2,18.5,1.9,False,2.48,False,False,True,0.6,stale,
2385,230152900,26759,1.876264,1.87666,1628.80595,2.9,13.4,22.9,22.9,0.8,False,4.55,False,False,True,0.6,stale,
2386,230258296,26759,4.578778,4.584721,1629.46354,2.0,58.7,134.4,113.3,24.8,False,29.32,False,False,True,0.6,stale,
2389,231024251,25308,4.6308,4.609648,1630.86414,2.2,8.4,3.7,5.5,1.2,False,3.73,False,False,True,0.6,stale,
2390,231250984,26755,2.107989,2.107472,1629.02118,2.0,9.6,15.8,15.8,0.8,False,4.83,False,False,True,0.6,stale,
2391,231255809,26675,0.556267,0.556247,1628.50899,16.0,19.3,38.2,38.4,0.0,False,1.2,False,False,True,0.45,ok,
2392,231351672,26759,1.204183,1.206546,1628.66149,1.8,41.3,108.9,99.3,0.9,False,22.87,False,False,True,0.6,stale,
2393,231355743,17622,1.204878,1.204568,1628.68272,4.2,40.7,100.8,96.0,2.0,False,9.71,False,False,True,0.6,stale,
2410,233320107,26759,4.241928,4.246775,1629.16919,1.7,26.0,66.1,58.5,2.6,False,15.31,False,False,True,0.6,stale,
2414,233553547,26755,1.409044,1.409139,1628.60291,7.0,12.9,31.9,30.2,1.1,False,1.84,False,False,True,0.6,stale,
2415,233554200,17623,0.753489,0.755318,1628.56138,3.9,5.3,8.7,11.9,2.2,False,1.36,False,False,True,0.45,ok,
2426,234427100,26755,0.874322,0.874076,1628.39554,1.7,4.3,15.4,15.2,0.0,False,2.55,True,False,True,0.9,stale,
2427,234539513,26759,1.540989,1.540219,1628.57166,3.0,17.3,42.7,42.3,1.5,False,5.86,False,False,True,0.6,stale,
2428,234539661,26759,1.654183,1.657573,1629.48397,2.5,10.6,11.0,13.6,2.4,False,4.26,False,False,True,0.6,stale,
2429,234636301,17623,0.403489,0.403696,1628.49615,7.0,9.0,24.7,20.5,2.7,False,1.28,False,False,True,0.45,ok,
2430,234648124,26759,0.511128,0.511426,1628.51716,3.8,5.4,36.3,37.5,1.1,False,1.43,False,False,True,0.45,ok,
2431,234870606,17623,1.3146,1.320662,1628.36473,5.1,8.2,20.5,26.5,4.5,False,1.61,False,False,True,0.6,stale,
2432,235082229,17619,2.20233,2.203273,1628.51279,2.0,11.4,21.8,24.7,1.6,False,5.6,False,False,True,0.6,stale,
2433,235533032,26755,2.040543,2.03943,1629.00272,2.4,26.0,45.2,43.3,0.4,False,11.04,False,False,True,0.6,stale,
2434,235631724,26755,1.916052,1.916987,1628.58142,2.7,27.8,127.7,119.4,5.5,False,10.46,False,False,True,0.6,stale,
2342,218282034,27089,1.16023,1.158857,1629.059,3.4,9.5,28.4,27.0,0.9,False,2.79,False,False,True,0.6,stale,
2349,219177716,106283,2.429577,2.429721,1326.18258,6.4,7.0,133.3,138.7,0.9,False,1.1,False,False,True,0.25,ok,
2359,221108005,34962,2.116205,2.117476,1626.73431,1.4,39.9,105.9,97.5,0.9,False,28.78,False,False,True,0.6,stale,
2361,221810430,34563,0.844636,0.844673,1627.02734,5.4,8.6,46.0,50.5,2.6,False,1.57,False,False,True,0.6,stale,
2394,231461934,26759,9.810615,9.811675,1633.89448,10.7,62.5,78.6,60.8,8.1,True,5.85,False,False,True,1.05,half_period,
2395,231717326,88723,2.332532,2.33289,1413.10277,4.0,65.3,136.1,141.2,10.7,False,16.19,False,False,True,0.6,stale,
2396,231902216,26759,4.988913,4.985525,1629.06894,1.4,12.6,11.4,19.5,3.6,False,9.21,False,False,True,0.6,stale,
2403,233100410,26759,0.617378,0.617854,1628.75104,7.3,6.0,42.3,45.1,2.1,False,0.81,False,False,True,0.25,ok,
2466,241840688,22161,0.570155,0.569854,1599.69435,2.0,4.6,7.7,7.4,0.4,False,2.34,True,False,True,0.9,stale,
2467,242095191,30078,2.247034,2.247855,1600.74002,3.3,3.7,10.0,11.9,1.1,False,1.11,True,False,True,0.55,weak,
2468,242107805,29518,0.446544,0.446846,1600.3385,3.2,4.6,13.1,13.3,0.2,False,1.46,True,False,True,0.75,weak,
2469,242312946,21489,0.8521,0.850409,1600.41112,3.4,3.6,3.8,6.0,1.5,False,1.07,True,False,True,0.55,weak,
2470,242316748,22207,7.186527,7.129316,1607.04869,1.2,11.4,13.3,5.9,2.8,False,9.43,False,False,True,0.6,stale,
2471,242322872,21550,3.101181,3.101992,1600.49603,5.5,9.6,28.3,30.8,0.9,False,1.75,False,False,True,0.6,stale,
2475,242483157,22155,0.378489,0.378113,1599.72478,5.7,7.8,20.4,18.9,1.1,False,1.38,False,False,True,0.45,ok,
2476,242504767,21371,2.055157,2.056723,1599.89456,2.7,7.1,9.0,8.7,0.0,False,2.65,False,False,True,0.6,stale,
2477,242504799,21374,2.057012,2.056768,1599.87578,1.7,9.9,43.4,43.6,1.1,False,5.91,False,False,True,0.6,stale,
2480,243232071,30328,7.90162,7.902784,1603.01102,1.9,32.7,65.5,-1.0,44.9,True,16.91,False,False,True,1.05,half_period,
2481,243266571,32422,0.88335,0.881901,1600.56507,2.1,4.6,6.1,6.5,0.3,False,2.16,True,False,True,0.9,stale,
2482,243551138,30199,0.597933,0.598097,1600.15735,3.9,16.7,77.6,79.8,1.2,False,4.26,False,False,True,0.6,stale,
2491,246303586,8083,1.103489,1.102946,1628.70895,11.3,26.0,40.8,36.5,4.4,False,2.31,False,False,True,0.6,stale,
2492,246593384,17623,4.237695,4.234265,1629.4794,2.1,10.3,10.9,12.5,0.4,False,4.79,False,False,True,0.6,stale,
2493,247036903,26759,1.243767,1.242835,1629.03404,2.1,9.2,25.4,20.4,2.3,False,4.3,False,False,True,0.6,stale,
2494,247221869,26759,1.237517,1.234274,1628.91971,2.1,30.1,47.3,46.7,0.7,False,14.16,False,False,True,0.6,stale,
2495,247458753,26759,1.304878,1.303744,1628.90298,1.7,3.2,32.7,30.3,1.9,False,1.85,True,False,True,0.9,stale,
2496,247860584,8083,0.679878,0.680181,1628.52176,4.2,5.0,6.2,5.0,1.0,False,1.19,True,False,True,0.55,weak,
2497,247862866,8083,1.525017,1.525441,1629.00192,26.6,42.2,100.9,95.9,0.6,False,1.59,False,False,True,0.6,stale,
2498,247926108,26759,1.501405,1.500589,1629.57098,3.1,12.4,30.1,32.5,0.1,False,3.99,False,False,True,0.6,stale,
2484,244901546,33364,1.362224,1.361711,1599.00131,1.4,19.6,27.5,25.1,0.9,False,13.72,False,False,True,0.6,stale,
2486,244947717,49339,11.240246,11.239617,1602.64725,2.9,8.5,1.8,5.7,3.0,False,2.92,False,False,True,0.6,stale,
2488,244956385,41862,0.965696,0.965944,1598.69994,1.4,90.9,181.5,174.3,3.3,False,65.69,False,False,True,0.6,stale,
2490,246002232,26759,4.178974,4.176766,1628.92995,1.6,29.5,46.7,43.3,2.6,False,18.83,False,False,True,0.6,stale,
2436,236290312,22966,1.189384,1.186752,1628.71267,3.1,6.9,14.5,18.2,3.3,False,2.19,False,False,True,0.6,stale,
2437,236298938,26759,1.009994,1.009279,1628.64352,7.8,16.0,31.3,27.7,2.5,False,2.04,False,False,True,0.6,stale,
2439,236833009,26757,1.494653,1.496062,1628.45109,2.9,8.6,20.4,18.8,0.6,False,3.01,False,False,True,0.6,stale,
2446,238228073,199820,3.271036873,3.216991,1325.54744,1.5,2.2,0.5,2.3,1.4,False,1.4,True,False,True,0.75,weak,
2518,253518845,30927,0.247908,0.245195,1599.631,1.8,3.3,-0.0,0.0,0.0,False,1.85,True,False,True,0.9,stale,
2519,253545732,40908,1.336797,1.3374,1599.79994,1.1,25.4,22.7,25.7,2.4,False,22.12,False,False,True,0.6,stale,
2521,254434508,17631,0.632196,0.632384,1628.761,2.7,12.5,48.0,46.3,2.0,False,4.72,False,False,True,0.6,stale,
2522,254667882,14333,2.11475,2.108243,1630.18016,3.5,6.6,13.7,11.4,0.8,False,1.89,False,False,True,0.6,stale,
2502,250125954,26565,3.297247,3.281561,1601.52876,1.6,6.7,5.8,7.0,2.2,False,4.14,False,False,True,0.6,stale,
2515,253168485,52320,3.762946,3.76133,1603.13728,1.0,5.3,8.9,8.6,0.4,False,5.07,False,False,True,0.6,stale,
2516,253210325,42034,1.46388,1.465996,1600.05634,2.7,4.6,9.6,8.4,0.7,False,1.68,True,False,True,0.9,stale,
2517,253453893,41953,3.461848,3.461926,1600.99272,54.9,73.0,63.3,75.7,0.2,False,1.33,False,False,True,0.45,ok,
2569,267177329,19480,4.454141,4.482417,1575.20855,21.6,5.8,0.1,2.2,1.6,False,0.27,False,False,True,0.25,ok,
2570,267205235,26338,4.199943,4.199213,1627.71542,17.4,16.1,22.8,26.4,1.7,False,0.93,False,False,True,0.25,ok,
2571,267230418,17967,0.829878,0.830063,1628.80454,3.1,10.5,35.2,37.4,0.9,False,3.43,False,False,True,0.6,stale,
2577,268472260,20052,0.779447,0.779542,1571.75499,3.7,13.0,48.3,48.4,0.6,False,3.57,False,False,True,0.6,stale,
2557,263758683,37889,2.576028,2.561876,1599.47465,2.4,5.8,5.1,5.0,0.1,False,2.4,False,False,True,0.6,stale,
2563,266091141,30806,0.784501,0.784499,1572.42104,5.3,4.4,11.9,10.8,1.0,False,0.84,False,False,True,0.25,ok,
2564,266314554,30822,1.155142,1.15344,1572.73863,8.8,15.3,33.8,29.5,3.0,False,1.74,False,False,True,0.6,stale,
2567,266509815,30867,1.378365,1.379987,1572.26065,1.6,6.5,9.2,8.1,0.7,False,4.13,False,False,True,0.6,stale,
2583,270347816,11906,2.873558,2.873439,1600.07877,9.3,12.5,9.3,6.8,2.2,False,1.35,False,False,True,0.45,ok,
2585,270996453,41874,1.215963,1.217282,1600.19788,1.7,13.6,24.0,23.9,0.0,False,7.9,False,False,True,0.6,stale,
2586,271175883,22166,0.460433,0.4605,1600.06851,2.9,7.2,12.6,11.6,0.8,False,2.51,False,False,True,0.6,stale,
2587,271230204,22179,1.457655,1.457887,1601.33443,7.5,63.3,138.4,135.1,8.4,False,8.48,False,False,True,0.6,stale,
2578,268478390,30708,4.736905,4.751384,1575.28888,3.3,9.2,19.3,4.3,11.0,True,2.79,False,False,True,1.05,half_period,
2579,268664907,30753,1.154447,1.154367,1572.32197,8.6,8.7,24.4,21.9,1.3,False,1.02,False,False,True,0.25,ok,
2580,268668352,30764,3.763231,3.714261,1572.59046,1.9,2.3,1.5,2.3,0.9,False,1.24,True,False,True,0.75,weak,
2581,268799077,34594,0.532226,0.532519,1571.83591,1.5,13.2,36.4,22.2,9.6,True,8.61,False,False,True,1.05,half_period,
2609,273996323,34749,10.922771,10.943327,1609.47759,1.1,42.8,57.8,46.8,1.9,False,37.43,False,False,True,0.6,stale,
2614,275556983,25799,0.960255,0.960762,1625.72917,0.5,162.9,1010.1,610.1,266.4,True,333.88,False,False,True,1.05,half_period,
2618,276098589,26391,3.552085,3.551175,1600.10823,3.8,8.3,12.3,15.8,3.6,False,2.21,False,False,True,0.6,stale,
2619,276130586,22242,0.956961,0.95795,1600.52999,2.8,8.6,22.2,17.8,2.8,False,3.08,False,False,True,0.6,stale,
2551,261261490,142728,3.534268208,3.534317,1327.29138,32.3,46.3,47.4,47.4,1.3,False,1.44,False,True,True,0.75,ok,
2553,261754181,41895,1.233325,1.234666,1600.56725,2.2,13.2,18.7,16.7,1.5,False,5.86,False,False,True,0.6,stale,
2554,261959732,48922,7.12761,7.12826,1629.94068,1206.4,1906.5,3437.1,2871.3,393.3,False,1.58,False,False,True,0.6,stale,
2556,263521874,42968,0.670827,0.670658,1600.18595,6.7,8.6,17.4,13.5,2.7,False,1.27,False,False,True,0.45,ok,
2650,281880293,40866,0.911788,0.912439,1598.58791,3.6,5.0,10.8,11.5,0.5,False,1.38,False,False,True,0.45,ok,
2654,282830040,26503,0.718589,0.719255,1625.67885,5.1,9.1,40.2,43.1,0.9,False,1.8,False,False,True,0.6,stale,
2655,283512651,37683,0.79845,0.798369,1625.37088,23.6,63.1,325.6,314.6,5.1,False,2.67,False,False,True,0.6,stale,
2657,283952659,29225,3.72168,3.728517,1626.91771,1.1,221.1,402.4,400.0,4.2,False,203.72,False,False,True,0.6,stale,
2547,260985864,126463,3.34017,3.339948,1327.39861,59.0,76.7,130.9,126.5,2.4,False,1.3,False,False,True,0.45,ok,
2548,261055226,26926,2.710582,2.712169,1628.90375,2.7,19.4,36.2,35.5,0.4,False,7.22,False,False,True,0.6,stale,
2549,261136000,194177,0.501282,0.501202,1325.93019,3.2,12.0,20.2,14.8,3.8,False,3.79,False,True,True,0.9,stale,
2550,261178410,27089,0.366672,0.365805,1628.42329,12.0,19.6,73.6,73.7,0.5,False,1.63,False,False,True,0.6,stale,
2664,285474313,42232,0.589721,0.589815,1625.53038,1.0,8.8,17.2,31.2,10.0,True,8.5,False,False,True,1.05,half_period,
2670,287787618,31419,1.632225,1.632206,1571.94955,15.5,18.4,56.2,49.3,4.1,False,1.18,False,False,True,0.25,ok,
2674,288598068,49084,3.932643,3.936868,1601.21728,1.9,15.5,15.8,13.4,1.1,False,8.25,False,False,True,0.6,stale,
2676,289299411,37979,3.051284,3.051903,1601.01927,1.6,19.8,27.1,34.2,2.4,False,12.03,False,False,True,0.6,stale,
2588,271295765,41981,1.640269,1.641355,1600.0342,1.8,8.7,20.7,17.2,1.7,False,4.73,False,False,True,0.6,stale,
2593,271903247,199146,1.810839545,1.810831,1326.4528,68.6,74.0,250.2,246.1,1.0,False,1.08,False,False,True,0.25,ok,
2605,273031342,34718,14.944945,14.847216,1608.9832,1.5,1.8,12.8,-1.1,9.6,True,1.15,True,False,True,1.0,half_period,
2606,273032320,34725,0.362491,0.362762,1599.6766,6.5,11.9,24.8,17.5,5.3,True,1.82,False,False,True,1.05,half_period,
2678,289740847,56932,1.642355,1.643723,1600.46118,1.5,8.4,26.0,25.6,0.3,False,5.77,False,False,True,0.6,stale,
2681,290146287,25796,1.296959,1.297976,1625.37997,16.3,57.2,206.0,168.7,28.4,False,3.51,False,False,True,0.6,stale,
2683,290852515,46256,1.501306,1.502471,1599.61046,1.7,12.0,47.2,43.4,1.4,False,7.14,False,False,True,0.6,stale,
2684,291374385,48953,1.456514,1.45733,1626.94165,19.5,32.2,146.7,145.8,2.9,False,1.65,False,False,True,0.6,stale,
2685,291659438,47048,1.18589,1.186144,1601.15515,2.6,54.8,126.8,144.8,13.6,False,20.77,False,False,True,0.6,stale,
2686,291743341,8133,0.275017,0.274874,1628.73861,4.9,7.9,23.6,16.3,5.4,True,1.62,False,False,True,1.05,half_period,
2687,292438489,49970,3.092685,3.089259,1603.10008,3.0,16.4,36.5,37.9,2.2,False,5.42,False,False,True,0.6,stale,
2688,292883193,43835,0.749085,0.749191,1600.78048,0.1,218.3,394.0,295.7,70.0,True,2472.04,False,False,True,1.05,half_period,
2689,293085735,8133,0.529183,0.528568,1628.72741,3.8,4.0,10.1,10.3,0.4,False,1.07,True,False,True,0.55,weak,
2691,293583535,36784,0.534022,0.534127,1600.48959,6.3,7.8,15.1,15.0,0.1,False,1.23,False,False,True,0.45,ok,
2693,293797383,45683,5.576427,5.575476,1630.77595,1.8,67.2,68.8,73.5,0.6,False,36.82,False,False,True,0.6,stale,
2698,294706486,29099,0.786105,0.784052,1600.22735,3.0,8.2,13.5,14.7,0.5,False,2.77,False,False,True,0.6,stale,
2534,257286393,41035,11.082265,11.073445,1607.77727,1.1,62.2,86.8,61.6,11.3,True,54.35,False,False,True,1.05,half_period,
2535,257900866,49342,2.065751,2.066073,1600.19419,33.5,81.7,218.8,226.9,6.6,False,2.44,False,False,True,0.6,stale,
2542,260132327,243212,17.299404,17.29861,1331.06035,646.0,817.3,685.5,648.7,9.0,False,1.27,False,False,True,0.45,ok,
2544,260304296,225191,2.050587,2.050384,1326.27904,0.8,30.3,83.7,81.7,0.1,False,37.45,False,True,True,0.9,stale,
2708,295858190,28688,1.124779,1.124938,1600.70419,10.3,19.8,107.4,105.6,0.4,False,1.92,False,False,True,0.6,stale,
2709,295863057,39400,1.212494,1.214106,1600.60193,2.6,8.9,18.0,19.5,1.2,False,3.44,False,False,True,0.6,stale,
2712,296113066,38592,1.792835,1.792506,1601.73267,4.3,14.3,23.9,24.3,0.8,False,3.33,False,False,True,0.6,stale,
2715,297662647,42992,1.126005,1.126374,1599.21718,2.7,18.7,16.4,23.9,5.8,True,6.95,False,False,True,1.05,half_period,
2620,276226024,18512,1.705572,1.708733,1601.17576,2.1,8.0,10.5,12.4,0.9,False,3.85,False,False,True,0.6,stale,
2623,276508360,15888,2.595027,2.598482,1600.92129,1.7,5.2,19.1,17.6,0.4,False,3.03,False,False,True,0.6,stale,
2626,277027632,218732,1.613087,1.613467,1354.67949,2.1,7.2,12.5,12.2,0.3,False,3.41,False,False,True,0.6,stale,
2634,278683879,245274,19.909766,19.909753,1344.70888,5233.5,5028.5,7779.7,8204.8,15.7,False,0.96,False,False,True,0.25,ok,
2637,278864838,246367,1.882532,1.882462,1327.34646,4.5,7.7,7.4,9.3,1.6,False,1.7,False,False,True,0.6,stale,
2638,278866220,185958,2.194337,2.194082,1327.3524,5.6,48.2,33.0,33.7,0.7,False,8.62,False,False,True,0.6,stale,
2640,279408526,20720,4.974022,4.966687,1627.55267,2.1,9.4,1.3,3.0,1.0,False,4.4,False,False,True,0.6,stale,
2641,279684876,25790,1.877774,1.872304,1626.97792,4.2,38.5,57.1,64.0,1.8,False,9.15,False,False,True,0.6,stale,
2734,303123055,40150,1.518524,1.518593,1572.41457,33.0,31.4,74.7,75.9,0.4,False,0.95,False,False,True,0.25,ok,
2738,303513094,51893,4.128421,4.128061,1573.36541,16.6,26.6,45.8,41.8,1.5,False,1.61,False,False,True,0.6,stale,
2740,303652844,44172,1.488886,1.487381,1627.20827,5.6,15.5,33.5,30.6,0.7,False,2.78,False,False,True,0.6,stale,
2741,303739560,43898,1.55267,1.552538,1572.10759,4.9,10.7,41.2,42.5,0.2,False,2.19,False,False,True,0.6,stale,
2744,303883791,34197,1.774893,1.774075,1572.72991,2.8,5.4,12.2,7.4,3.2,False,1.94,False,False,True,0.6,stale,
2745,303937677,51991,4.903055,4.905,1573.65679,4.7,15.3,17.9,15.5,1.2,False,3.26,False,False,True,0.6,stale,
2747,304002474,34400,0.539476,0.539368,1571.5466,4.0,14.2,30.7,34.1,2.6,False,3.53,False,False,True,0.6,stale,
2748,304003937,34484,0.517948,0.517547,1571.36004,5.7,7.5,18.3,14.6,2.3,False,1.33,False,False,True,0.45,ok,
2749,304038623,52004,0.645726,0.644776,1571.23416,12.0,11.1,11.5,12.4,0.8,False,0.93,False,False,True,0.25,ok,
2750,304071817,52654,1.589916,1.591095,1628.93699,2.9,11.5,19.4,14.9,3.4,False,3.97,False,False,True,0.6,stale,
2753,304279039,34419,1.985309,1.985804,1571.33273,3.2,9.4,13.7,12.0,1.8,False,2.92,False,False,True,0.6,stale,
2754,304294908,34108,1.645032,1.644429,1571.33251,2.7,21.6,80.4,77.8,0.2,False,7.99,False,False,True,0.6,stale,
2701,294982289,232852,2.130448,2.130401,1326.15034,6.3,8.8,15.0,14.7,0.1,False,1.4,False,False,True,0.45,ok,
2703,295056494,50097,2.263074,2.263591,1600.7093,2.9,10.7,38.7,39.6,0.4,False,3.74,False,False,True,0.6,stale,
2705,295169431,55687,0.6944640768,0.694481,1627.51522,8.6,9.0,33.1,34.2,0.6,False,1.05,False,False,True,0.25,ok,
2706,295197081,43909,2.637742,2.636856,1601.49794,4.5,35.1,46.6,20.1,17.0,True,7.81,False,False,True,1.05,half_period,
2717,299305353,35291,0.347216,0.347066,1600.24996,8.6,7.6,16.4,17.5,0.9,False,0.88,False,False,True,0.25,ok,
2719,299676849,45984,1.861574,1.871604,1600.92218,3.6,6.0,2.5,5.5,1.9,False,1.65,False,False,True,0.6,stale,
2720,299798694,38673,0.822216,0.823337,1600.17974,4.4,9.7,21.9,15.1,4.6,False,2.2,False,False,True,0.6,stale,
2721,300140870,213173,11.446202,11.444883,1334.26791,2.5,12.0,-1.0,65.0,44.9,True,4.77,False,False,True,1.05,half_period,
2761,304894205,49212,4.799958,4.801505,1574.52977,3.4,38.3,41.3,41.4,2.4,False,11.17,False,False,True,0.6,stale,
2762,304944852,34785,1.581837,1.582087,1571.85596,9.4,15.7,28.6,26.9,0.9,False,1.66,False,False,True,0.6,stale,
2763,304952247,34449,1.50267,1.472607,1571.97436,1.0,5.0,6.5,7.6,0.8,False,4.91,True,False,True,0.9,stale,
2764,305346623,51987,2.591559,2.588605,1572.50108,4.7,28.9,77.6,73.5,3.5,False,6.2,False,False,True,0.6,stale,
2765,305375273,34152,1.051976,1.052173,1572.18283,2.2,4.2,8.4,5.4,2.1,False,1.93,True,False,True,0.9,stale,
2767,305730050,33283,2.689476,2.681343,1572.62502,5.3,3.3,1.3,3.5,1.4,False,0.63,False,False,True,0.25,ok,
2768,305731269,34490,1.034615,1.034752,1572.13473,3.6,11.2,23.4,25.0,1.2,False,3.11,False,False,True,0.6,stale,
2769,305744241,21822,8.318593,8.323492,1601.46892,1.1,6.2,7.9,0.5,4.0,False,5.8,False,False,True,0.6,stale,
2756,304425968,43867,5.765534,5.76734,1574.40016,2.5,28.0,24.3,27.4,2.1,False,11.31,False,False,True,0.6,stale,
2757,304427679,43853,1.537393,1.536938,1572.27924,2.7,8.3,18.2,20.6,1.6,False,3.05,False,False,True,0.6,stale,
2759,304817832,34704,2.470283,2.467749,1572.35176,3.8,20.3,29.9,33.7,4.0,False,5.36,False,False,True,0.6,stale,
2760,304893516,49217,4.276153,4.276954,1571.97683,1.8,27.3,34.7,39.2,2.5,False,14.93,False,False,True,0.6,stale,
2770,305810217,50737,1.402551,1.402407,1571.67745,29.6,33.7,88.0,82.1,4.2,False,1.14,False,False,True,0.25,ok,
2774,305894034,43915,1.224198,1.2238,1572.04179,3.0,37.2,111.2,108.8,1.2,False,12.2,False,False,True,0.6,stale,
