TIC,Per,e_Per,BJD0,Morph
0160150808,0.3740459,1.2460183e-05,1600.094099,0.594
0159864610,3.6398863,0.00075108133,1602.443744,0.449
0166624433,2.4827232,2.2529939e-06,1600.05801,0.399
0260504147,8.4183061,2.2249338e-07,1601.887233,0.179
0055383975,48.0513013,9.6263404e-05,1366.771394,0.034
0451282261,1.3330077,2.6136439e-05,1570.011749,0.841
0112098034,3.9102627,0.0016129342,1600.096182,0.394
0141124793,5.887035,0.00014571277,1599.137154,0.266
0127955334,3.0825801,0.00019377935,1601.484658,0.39
0048227288,2.8965088,3.4978741e-05,1602.380583,0.359
0394272819,2.9881577,3.9186302e-05,1599.448672,0.891
0179637488,3.2969808,5.6297621e-06,1325.286779,0.679
0394508465,5.4021729,0.00021462551,1600.190641,0.469
0166660531,0.3431742,5.43513e-08,1600.282616,0.766
0411712609,0.2902786,1.5589873e-06,1598.242488,0.969
0309434176,3.8187935,5.9875304e-05,1600.747703,0.348
0160484494,2.8601083,0.00015167884,1602.362941,0.451
0310556491,1.5553632,6.3935992e-06,1597.677797,0.495
0203387944,3.3108416,0.0015189622,1603.027266,0.477
0261089147,0.4616656,1.341983e-08,1326.22074,0.793
0260541250,0.3359386,1.2762209e-07,1598.485472,0.815
0350743714,7.7575749,4.5747034e-05,1605.508259,0.17
0451211626,2.4525335,8.4353261e-05,1601.641011,0.277
0359308549,1.2227943,0.0031341756,1599.243755,0.499
0311925584,3.64597,1.1889191e-05,1387.730567,0.151
0258519658,0.8877353,0.00021861228,1598.217306,0.388
0000091961,5.2826248,0.00012125355,1602.8227,0.175
0055659311,31.1134188,0.0013488432,1347.594072,0.049
0158979332,1.5321936,2.1537635e-05,1600.862858,0.926
0396004353,0.1315314,1.7687138e-07,1597.176388,0.502
0030540538,1.599844,2.0590169e-06,1600.847989,0.726
0030382918,0.5719608,9.7130054e-06,1598.440119,0.536
0271225404,2.1194569,0.00014751963,1601.382967,0.345
0278296621,2.500483,1.1467034e-06,1600.276722,0.489
0031134762,3.7872526,0.0002495803,1601.871728,0.455
0185466937,0.2743782,5.0142245e-06,1600.132279,0.838
0075969405,4.6107416,0.00022660068,1601.874745,0.306
0076658755,1.0498694,0.00020482394,1600.548325,0.341
0261335113,8.1305944,1.5968897e-06,1322.135176,0.065
0261105201,0.95557,8.7661816e-07,1598.425898,0.792
0359618989,1.8746789,1.1885477e-05,1599.690467,0.606
0300161053,13.3068164,0.00092557118,1607.314774,0.122
0404144841,0.4477342,0.00042456268,1599.073985,0.651
0030287190,3.1243419,3.9727293e-06,1602.787226,0.237
0278413303,1.842653,0.00083143595,1598.428212,0.899
0030993392,5.7945445,6.185227e-05,1600.066096,0.289
0450798369,1.1585309,0.00017656113,1598.841041,0.607
0076698707,0.5278686,2.6195485e-05,1600.144224,0.545
0350445771,3.1904288,0.00052070869,1601.123194,0.232
0122285268,0.7208626,8.2538574e-06,1600.044663,0.644
0357713892,7.1001327,0.00010580043,1604.086113,0.216
0270348090,2.8194632,0.00019907414,1600.645541,0.23
0359767082,3.0692448,2.5524258e-05,1596.193932,0.762
0035349987,42.9559995,0.00079274968,1604.256807,0.018
0179966966,1.5481001,3.7888105e-05,1601.591734,0.797
0055602946,4.9386468,0.00023689474,1549.326603,0.313
0363885457,0.3517662,1.0983541e-06,1598.333236,0.901
0150187916,1.1162148,8.136232e-07,1599.304121,0.92
0309598681,0.8485798,1.5251904e-05,1600.515532,0.504
0410578942,5.9026635,9.0807394e-06,1598.962188,0.583
0258837989,0.8870531,9.8118376e-06,1598.456843,0.659
0331183881,4.283982,3.3042954e-06,1598.954741,0.254
0307927495,20.5564876,0.00065027237,1575.128961,0.157
0243642384,1.7468124,0.00037665293,1598.535805,0.744
0449650980,1.2783847,9.4326276e-06,1598.750187,0.78
0160697480,2.9844975,0.00013884881,1602.125424,0.708
0083914837,0.9118507,4.12246e-06,1600.355612,0.649
0312102715,0.9936833,3.9857018e-05,1597.764982,0.8
0048318875,0.3028388,2.235976e-06,1600.050107,0.746
0260708271,0.3588283,8.6158867e-07,1598.509652,0.895
0243192504,2.2871298,0.00014467039,1597.758607,0.352
0398363472,3.0580323,0.0004683838,1606.134196,0.319
0307610438,1.5623674,0.00015696489,1600.097292,0.36
0300104749,5.5777022,0.0031987572,1604.426068,0.263
0150300654,5.4498972,4.6316271e-05,1599.459017,0.366
0304458680,1.0387194,3.214501e-05,1570.602719,0.796
0357512000,0.8797054,4.9475282e-06,1598.341736,0.697
0270288280,0.3057097,4.0924939e-06,1600.08518,0.879
0179368346,0.2626685,4.5150225e-07,1600.016576,0.731
0309350921,4.982654,1.5212862e-05,1601.589983,0.24
0306576384,3.2146434,0.00034619791,1601.046022,0.253
0241532550,2.0572216,0.00013348684,1598.364622,0.284
0150357064,2.9787011,4.7715962e-06,1599.490904,0.303
0047309500,0.3868075,2.2339204e-07,1625.123663,0.773
0323020176,11.9758852,0.0048251974,1625.632949,0.182
0255350388,1.6905379,5.4028747e-06,1628.107371,0.433
0338104678,1.4466495,0.00012497684,1628.320928,0.679
0294200378,2.9855276,1.6737385e-05,1626.002736,0.574
0016288184,4.3596973,0.0013714787,1635.453101,0.471
0323442776,1.1493927,1.5323958e-05,1625.971966,0.775
0384534266,0.9877761,1.3007702e-05,1625.368946,0.937
0279087522,4.2407153,8.7454012e-06,1494.032056,0.373
0341258182,4.4899092,0.0001867854,1630.545015,0.433
0263035184,0.3033046,1.5401332e-06,1628.023594,0.727
0291320884,0.3717522,1.3810549e-06,1625.068826,0.57
0279217728,8.730563,0.00026826573,1630.062738,0.345
0167201539,9.4689278,4.7427279e-06,1631.545445,0.152
0041561453,1.513786,1.5837794e-05,1625.170584,0.607
0177631209,2.1442081,0.00012770328,1630.633643,0.36
0271893367,5.8574622,0.00018786753,1548.857295,0.338
0374447935,15.5144882,0.00042052898,1624.292599,0.375
0384742846,6.356936,1.7314802e-05,1630.636537,0.25
0298372701,1.6642684,6.1650862e-06,1629.458408,0.267
0430263572,1.2482139,0.00017653621,1624.698746,0.554
0151300352,0.6214257,2.4079442e-05,1627.705425,0.71
0301160638,16.0184397,0.014761447,1626.480801,0.109
0030450412,1.2538431,6.2045283e-06,1628.125028,0.355
0284783117,11.243486,0.0013394234,1626.308866,0.219
0348555861,2.1609242,0.0010560896,1626.433503,0.318
0407147727,0.5996011,3.880165e-05,1625.432596,0.596
0279692257,2.6168348,7.8244221e-05,1630.074491,0.419
0349059354,1.6646631,4.5248375e-06,1354.237085,0.522
0198076334,0.7826006,2.1018446e-06,1354.242017,0.545
0357040925,0.5140399,5.5695107e-06,1597.24436,0.812
0402918060,2.5622873,0.0001915103,1626.27268,0.365
0305674644,0.3142173,1.3219224e-06,1625.110561,0.945
0306987941,0.4710207,2.9577317e-06,1625.046813,0.605
0381979901,3.2541357,1.2069154e-05,1625.630666,0.501
0255319384,2.2965187,0.0010141241,1629.256455,0.542
0206912019,0.3572646,1.8387739e-06,1624.92077,0.913
0423987361,5.5332324,0.00031718966,1629.862299,0.141
0454058066,6.4562843,0.0016655203,1628.994065,0.667
0389070884,8.5425301,0.0049499971,1628.194125,0.66
0343757299,5.8192347,7.9801281e-05,1630.704162,0.26
0342782002,1.0971318,0.00047371908,1625.499937,0.547
0418720347,1.8038465,7.0300785e-06,1625.523278,0.455
0202445608,3.3692498,0.00014256253,1630.835226,0.622
0357662316,3.6126873,0.00023284074,1598.812618,0.232
0125115082,1.3010635,0.00013853814,1627.747691,0.544
0262614966,1.1545645,8.8900546e-06,1544.624177,0.953
0280055342,0.7865936,4.2755785e-06,1628.462248,0.628
0341029467,13.2085964,7.4549042e-05,1634.897645,0.207
0125857387,2.494762,0.0050031016,1627.914434,0.68
0038494096,4.8944544,0.00095462247,1632.023899,0.522
0301247295,4.2558821,5.2274557e-05,1629.023924,0.441
0257737073,1.330149,5.2345895e-05,1626.087849,0.51
0220402294,0.7852427,1.661275e-06,1545.56366,0.641
0300324638,2.6413906,2.1121942e-06,1545.644863,0.458
0442829369,3.8623246,0.0004957063,1631.280529,0.405
0309619055,10.5509286,0.00042319888,1604.975573,0.163
0025078120,0.8232098,2.9090199e-06,1410.772556,0.952
0167656297,2.2656055,5.9560168e-06,1572.275139,0.319
0220397947,3.5520271,1.2128296e-06,1412.793811,0.328
0342694097,4.3433237,0.00013596912,1629.679623,0.647
0124350360,17.1162213,0.00027054268,1629.70332,0.007
0306272819,2.5461439,6.4777335e-05,1625.049222,0.445
0370676773,1.7986396,3.1389139e-05,1627.035904,0.903
0447493530,3.3007849,0.00088776113,1626.025794,0.551
0379865347,0.9328606,0.00032404305,1628.484371,0.47
0279323519,4.0927845,5.7306209e-05,1626.127486,0.332
0024133365,7.0690407,9.0096853e-05,1628.749991,0.338
0293151358,2.3129764,4.1262277e-06,1626.665103,0.571
0379806358,0.4307893,2.3325365e-06,1625.214023,0.722
0067267845,2.0253143,1.0675407e-05,1629.706731,0.586
0238229705,31.4722935,0.00054408714,1646.723345,0.136
0272086869,3.9826984,6.1870905e-05,1627.981518,0.193
0388128308,1.1939728,6.9489943e-05,1599.263481,0.41
0190863171,0.2043994,7.1962842e-06,1627.683648,0.62
0207511576,1.3680135,0.00047111138,1627.814833,0.608
0214716930,8.5251621,0.00021166384,1625.604357,0.261
0261138857,1.8415276,4.4273531e-07,1412.084936,0.664
0102643159,1.7769154,0.0075800869,1628.503081,0.559
0396655059,7.9771837,8.7670085e-05,1626.933032,0.186
0388244501,2.1187553,6.2487121e-06,1600.10013,0.959
0336931938,0.379872,7.4899545e-06,1626.103889,0.788
0024194061,1.2624534,3.7558924e-05,1627.80769,0.561
0465088681,12.0413734,0.0058350089,1632.435374,0.296
0426541180,4.6975343,0.00013516867,1628.997334,0.199
0090836525,0.3138837,8.6117413e-07,1625.008066,0.892
0125958765,0.6173582,2.2170424e-06,1627.698128,1.025
0305675525,0.2965474,1.2669616e-06,1624.989884,0.853
0207693951,2.7164452,0.00041180931,1628.234439,0.53
0349763482,15.6295651,0.0018209078,1603.748898,0.125
0255513991,2.1983926,0.00054602023,1628.826633,0.719
0159803421,0.5522213,5.4818721e-06,1628.703896,0.435
0255567460,13.7963311,0.0001379879,1469.208711,0.08
0394699148,0.4124419,1.1848007e-07,1325.323306,0.934
0388203226,0.8139276,8.0908659e-05,1625.357039,0.579
0455463415,5.852051,0.00061799086,1627.155699,0.349
0350025490,0.6268532,3.3631784e-06,1598.548284,0.502
0304071827,1.5916127,7.7857196e-05,1625.741175,0.523
0360571125,2.4624055,0.00014221951,1626.208204,0.355
0426422372,14.3094876,0.00082655461,1637.672082,0.182
0149030418,1.7402013,0.00031063669,1627.977644,0.443
0349521875,37.4100847,0.001452601,1619.399714,0.113
0297701617,18.5478532,0.040163766,1632.583306,0.307
0316207527,3.0131225,9.6537812e-05,1628.050315,0.287
0216728030,3.1972282,0.0011921096,1630.691433,0.703
0121455954,3.5148061,0.00053514422,1628.765574,0.671
0407824089,17.9447363,8.9077274e-05,1637.405158,0.077
0410418820,8.569526,0.00049372644,1633.408503,0.231
0217059369,5.6820851,5.0851905e-05,1632.020009,0.679
0446872386,13.0812872,0.00030492603,1637.06472,0.085
0261136311,8.8717027,3.8022861e-05,1622.290424,0.31
0278826516,14.0836051,4.3226514e-05,1494.522701,0.082
0032959497,2.5034399,0.00012080593,1628.795525,0.524
0306107122,7.759831,2.9413939e-05,1630.436664,0.389
0269852699,5.136511,1.7959704e-05,1628.251721,0.262
0348717439,0.4794003,2.8107898e-07,1325.615763,0.85
0359987981,1.0655783,7.9425444e-07,1625.578952,0.943
0213514265,2.3277105,0.00021698766,1628.250179,0.556
0363933313,4.6866172,5.4226804e-05,1625.517584,0.194
0395429348,1.6513533,0.00023114307,1626.783449,0.395
0290410988,0.2858823,2.7710043e-06,1625.046811,0.737
0216995338,4.974134,0.00030441095,1630.826657,0.217
0189084771,15.0798097,0.042670209,1638.470778,0.34
0133701671,4.6955429,2.6313074e-05,1627.130548,0.235
0222945452,0.7482019,2.7415628e-05,1628.1791,0.595
0293480903,7.5694596,8.1666439e-06,1330.982929,0.117
0279156705,0.7228749,6.2844013e-08,1491.815004,0.885
0407823917,10.6152073,0.00010180342,1625.725576,0.143
0448727889,4.3914487,0.00013423213,1599.467799,0.841
0222173967,2.013641,0.00010646196,1631.956996,0.384
0294197236,1.9345402,3.9899994e-05,1626.206333,0.607
0141708335,4.7603435,4.5663931e-05,1600.007433,0.251
0294059372,0.6667438,2.4491529e-06,1625.09263,0.605
0303264387,1.7811271,0.00047578624,1629.332198,0.572
0276836579,0.3814965,6.5168699e-06,1625.164813,0.768
0418527327,2.0457806,0.00020201861,1597.789127,0.825
0339566276,4.2403186,0.00011292522,1635.567009,0.646
0421285598,2.3581131,2.2130148e-05,1626.234014,0.326
0402918064,1.2811614,0.00046284171,1624.986688,0.426
0349643889,26.6794629,0.0011412316,1648.490654,0.032
0343285974,16.0457664,0.013183607,1626.818688,0.337
0167812449,4.2356768,3.4772858e-05,1599.408486,0.141
0325564366,0.8886966,6.4994171e-05,1625.607429,0.509
0306981513,2.770777,5.4808292e-05,1625.688635,0.48
0267239205,0.8303664,0.00022680555,1627.977879,0.608
0245527958,0.9415949,9.5198854e-06,1628.001264,0.967
0216190934,2.6749712,0.00010232697,1627.806849,0.567
0247145147,12.9536819,0.00088946129,1636.807283,0.071
0152377056,0.943262,5.427722e-06,1627.972126,0.571
0094257578,1.1911554,5.5647799e-05,1627.986181,0.465
0218821972,3.5378793,0.0018026932,1630.078108,0.462
0455509774,3.9034251,8.4035512e-06,1626.635779,0.618
0161988269,2.513944,2.3357996e-05,1628.862716,0.592
0442567883,0.6258737,5.7341646e-06,1627.939344,0.579
0301956407,1.8312572,2.1070256e-05,1626.878911,0.451
0340100436,2.9382126,0.00018901304,1626.59509,0.239
0448913059,0.3677722,7.3114978e-07,1599.704441,0.986
0122645363,0.5339372,3.9431707e-05,1628.200048,0.532
0311103813,0.5278588,3.4323596e-06,1625.419416,0.681
0050380257,1.3482851,1.5813916e-06,1325.599686,0.598
0456609929,4.5671749,3.8222301e-05,1657.967801,0.273
0464422047,2.7484161,4.5098987e-05,1656.150318,0.492
0254003502,0.5914569,1.4401727e-05,1656.886837,0.824
0238197709,13.7256533,5.9756673e-05,1635.731841,0.074
0112401201,1.1157894,4.4003535e-06,1657.43239,0.68
0265435357,2.8775044,1.1488886e-05,1655.052777,0.861
0396170777,6.5656577,2.9086138e-06,1654.200047,0.468
0303909865,2.1266729,8.7881134e-07,1327.340078,0.425
0344031627,4.0184211,0.0061500875,1656.622359,0.727
0360824561,1.4952488,1.0730246e-06,1655.165771,0.459
0339666028,1.0070898,1.4217222e-05,1654.377371,0.921
0422038373,8.222261,0.0035552729,1661.646409,0.148
0380645083,4.3886488,0.00015090704,1658.955299,0.171
0279322914,18.8676842,0.00025041082,1601.805774,0.118
0006667908,14.4434464,0.00917632,1660.802817,0.298
0201747686,1.3456287,1.8395938e-05,1654.051161,0.5
0167792080,3.2532219,0.00064304103,1600.498378,0.444
0280052690,2.8504361,3.5052234e-05,1325.59848,0.433
0031690845,0.5995535,2.9606838e-06,1656.597925,0.708
0278866211,2.1940517,1.4289252e-05,1600.493245,0.238
0196954401,3.7499836,0.00024210295,1658.514786,0.611
0407584737,5.6505968,1.4007856e-06,1329.853924,0.194
0382308684,9.0737123,0.00015420887,1658.306508,0.168
0306723230,2.5257948,5.9405051e-05,1655.428388,0.519
0424796997,13.8773593,0.00010002385,1662.559667,0.125
0280095254,10.2930439,0.20228717,1373.043437,0.515
0380659334,0.3494674,6.8182117e-06,1654.349025,0.914
0113567527,6.6547256,0.0015195942,1663.11501,0.274
0091246422,18.7739778,0.00087496628,1678.305978,0.087
0254045302,2.8888736,7.9061651e-05,1657.724821,0.43
0219967673,0.8586386,1.5552139e-07,1654.659321,0.827
0254258206,8.0168719,6.251931e-05,1657.020442,0.511
0113061684,0.6932295,8.3239578e-06,1657.050081,0.882
0181341926,1.0054508,8.515074e-06,1657.060317,0.585
0253715855,1.1320096,0.00013146966,1656.089815,0.588
0263925187,0.6662304,2.3258358e-05,1655.773789,0.529
0383427491,5.8005723,5.4500674e-05,1656.610792,0.462
0396903513,3.1686041,0.00011857809,1658.492235,0.522
0341309569,7.3465817,0.00034055144,1654.55536,0.107
0270341486,7.4601658,1.232321e-05,1324.940819,0.48
0025858367,2.2744901,0.00024140361,1656.56361,0.558
0061724376,1.9078996,0.00021591556,1657.19498,0.603
0101233501,14.54574,0.051599346,1676.679922,0.394
0394230860,28.9649092,2.1911393e-06,1326.802939,0.024
0211116547,1.2769701,2.4547224e-05,1655.693649,0.436
0098064760,9.8980902,0.00018271778,1661.559639,0.097
0087260967,1.0905536,6.2151764e-06,1657.114965,0.504
0292474331,0.3666917,3.3790935e-06,1654.268694,0.921
0061898904,2.8760119,0.00025753269,1658.127921,0.442
0055652896,34.5183353,0.035580236,1607.700337,0.057
0167697604,6.8965116,0.00057162363,1628.919178,0.211
0270204401,2.2381574,1.6416559e-05,1328.163274,0.497
0365366508,1.9645947,6.2828397e-05,1654.38441,0.565
0219927211,2.6933066,0.00052503742,1658.160162,0.511
0253826623,18.3530326,0.00063834099,1667.33167,0.123
0182894226,0.4086712,1.250837e-06,1656.530625,0.762
0371839073,3.7959422,1.6271021e-05,1655.193158,0.274
0253749178,1.8376667,4.2784573e-05,1657.30102,0.506
0327785134,2.4786897,5.6207005e-05,1655.91121,0.503
0030816076,4.0831801,2.2177856e-05,1661.295538,0.265
0120393264,0.2093105,2.4190598e-06,1654.011365,0.648
0404156386,2.3444525,3.8171866e-06,1657.000591,0.304
0425675208,3.4083681,0.00015516084,1656.490793,0.407
0390996644,1.919436,3.6862444e-06,1657.149871,0.574
0319606464,1.4960875,0.00011625227,1655.35711,0.395
0419744996,7.0049837,3.0268456e-06,1330.68549,0.503
0358108063,5.9716437,7.7162411e-05,1354.111785,0.249
0407165509,1.4712922,2.5321152e-05,1655.166908,0.529
0113565705,1.6583723,2.1382895e-05,1656.620665,0.89
0280685089,3.385219,0.00017268551,1654.163875,0.377
0292013448,4.3281368,5.9141417e-05,1658.335775,0.403
0231081369,7.6314514,0.00018103319,1551.171109,0.162
0118271404,0.399752,3.1806584e-05,1654.076981,0.851
0339752629,0.397421,2.7775718e-05,1657.627561,0.865
0382312052,0.7972678,0.00025135746,1654.798139,0.475
0090911675,3.962421,0.00024732326,1657.06144,0.448
0049534600,7.9490097,6.2462572e-05,1662.053057,0.166
0181233908,2.7975315,1.5546791e-07,1327.671912,0.633
0380783252,9.9653085,0.0019602868,1657.93456,0.716
0318649597,0.926883,2.3831258e-06,1654.057478,0.588
0253844234,1.182335,5.4980443e-05,1656.739181,0.541
0002372579,9.9210976,0.00018441877,1664.784822,0.082
0380822025,8.480957,0.00051180815,1659.891305,0.223
0061381436,3.8884334,8.2667282e-05,1658.066426,0.328
0351336681,5.4182627,7.3539751e-06,1659.38053,0.241
0006400274,1.211232,3.4399058e-06,1656.304618,0.512
0238892775,0.4826575,1.4924422e-07,1325.699766,0.935
0349797905,3.545013,0.00010354753,1659.731293,0.405
0246745789,1.5370723,0.00015206285,1656.909063,0.853
0409934687,5.8727135,8.7286941e-06,1658.396657,0.403
0193831684,1.2933235,0.00048085687,1656.272101,0.561
0259901124,0.4560838,3.3594906e-07,1325.470852,0.883
0253657883,0.7905225,0.00024612968,1656.183416,0.495
0169316288,0.5591511,2.8002545e-05,1657.157748,0.654
0261746657,1.3169859,1.4264665e-06,1325.984264,0.52
0229810745,0.4975237,9.2940563e-08,1354.299773,0.564
0120341889,0.5010343,4.719122e-05,1654.239648,0.544
0401606923,13.9175979,0.00018434663,1664.440367,0.139
0396215041,2.830784,2.9777179e-05,1654.15938,0.394
0200135791,21.9877425,0.0080227901,1676.210632,0.234
0097833468,2.2836154,0.00033690561,1659.693295,0.803
0211215485,1.7015012,1.2331963e-05,1657.220179,0.605
0316582319,1.4372009,2.0993585e-05,1656.289135,0.63
0118200081,0.9529892,6.8786691e-06,1654.650017,0.522
0056777828,1.6322573,5.9728399e-05,1657.267376,0.948
0118271395,0.3997855,1.9562523e-06,1654.075884,0.848
0300446210,7.8658514,0.0015882427,1626.780753,0.151
0061135882,5.6402419,2.8272532e-05,1656.388075,0.233
0320264006,9.2758197,0.00046782517,1655.526373,0.202
0345170707,4.0571153,0.00015844358,1656.526252,0.312
0080059889,3.0319176,0.00014534603,1657.637394,0.342
0253781040,0.2887024,2.7390524e-06,1655.859797,0.944
0276315375,2.0486948,9.3333955e-06,1656.066363,0.496
0320054835,5.8991823,0.0010764483,1659.288346,0.404
0076758733,14.6309618,0.083255033,1660.530377,0.197
0304101379,3.2143602,3.8417124e-06,1355.979241,0.81
0180416826,2.1895269,0.0002241608,1653.640997,0.27
0370134610,14.4888418,0.00091971883,1663.315309,0.163
0365956683,5.7311592,0.0053844842,1659.14186,0.552
0128790976,3.5187572,2.2112363e-05,1657.429555,0.212
0404123632,3.3655398,6.9192434e-05,1657.498384,0.423
0211170874,1.8040897,7.6191069e-05,1655.497328,0.367
0387107961,2.7146603,3.7926176e-06,1654.92167,0.457
0425549135,5.0206961,8.3993891e-05,1657.975215,0.211
0101845679,1.2811036,2.0557473e-05,1654.689248,0.405
0273697554,11.8781034,0.00027329322,1659.655497,0.158
0161083755,0.3139064,9.32001e-07,1656.32295,0.913
0169573910,1.4398097,1.277543e-05,1657.260811,0.603
0469441650,1.6835965,5.648713e-05,1656.950269,0.596
0061730680,0.3365551,1.7617699e-06,1656.595853,0.818
0101654574,18.459294,0.0017660993,1661.268446,0.168
0394657039,3.7628528,8.5413073e-06,1656.004757,0.34
0263074592,8.0693981,1.8871859e-05,1328.956236,0.454
0080252615,2.694707,4.1412254e-05,1657.318701,0.639
0340110295,1.6544428,3.8293733e-05,1657.995524,0.897
0050273697,0.3320699,3.7493343e-06,1325.26368,0.977
0303843296,1.7117262,4.6922173e-05,1654.35176,0.937
0030914235,3.0199529,1.3305848e-05,1658.0777,0.414
