tid,toi,pl_orbper,pl_tranmid,tfopwg_disp
21279791,2582.01,3.0183134,2459772.286216,PC
7548817,2583.01,4.52074,2459735.896093,CP
458641144,2584.01,4.6965638,2459245.2948,PC
62530991,2585.01,4.0266483,2459986.942214,FP
458647887,2586.01,9.5835608,2459242.410211,PC
68007716,2587.01,5.4566563,2459244.752232,CP
63698669,1892.01,1837.8897313,2458364.629487,PC
264544388,1893.01,,2458824.861486,PC
280865159,1894.01,739.2389832,2458387.072971,PC
384159646,1895.01,748.0739416,2459362.934319,PC
174302697,1896.01,,2458743.727014,PC
420645189,1897.01,48.5340395,2459000.999918,FP
420645189,1897.02,48.5338626,2458837.476698,FP
91987762,1898.01,45.5221456,2459531.564033,CP
172370679,1899.01,29.0902271,2459439.215254,CP
166739520,190.01,10.0205932,2460982.967362,KP
178879588,1900.01,3.0566277,2459145.468004,KP
19684256,1901.01,1.3666563,2459278.312088,KP
272212970,1902.01,1.6091845,2459332.042845,KP
77156657,1903.01,3.8404319,2459196.572151,KP
272213425,1904.01,4.3247708,2459327.622593,KP
429302040,1905.01,5.72226,2458574.14194,KP
308098254,1906.01,9.6246665,2459299.07674,KP
311408969,2122.01,3.5852284,2459767.525934,KP
105840719,2123.01,10.3088514,2458990.815776,PC
159742538,2124.01,3.5539283,2459767.927156,KP
116242971,2125.01,5.0316347,2460505.171214,KP
116264089,2126.01,1.306188,2459391.063502,KP
21744120,2127.01,5.5080682,2458983.744992,KP
21832928,2128.01,16.3413889,2458987.266354,CP
101721385,2129.01,4.627664,2459762.100336,KP
234345288,213.01,23.5199045,2460177.887219,PC
234345288,213.02,7.7565534,2458328.442759,PC
320798691,2130.01,5.0052605,2459010.827728,KP
27848472,2131.01,1.8468345,2460338.136034,KP
358516596,2132.01,3.2440454,2459391.154184,KP
39200363,2133.01,3.8266587,2458985.882828,PC
75878355,2134.01,9.2292078,2460496.590963,CP
75878355,2134.02,95.8531625,2460485.79438,CP
47601197,2350.02,4.8714085,2458480.358848,PC
290036495,2351.01,5.2524809,2459552.675285,APC
32925763,2352.01,1.6804461,2459226.279737,PC
177079323,2353.01,5.7517969,2458544.487802,PC
219766989,2354.01,0.5109902,2459332.152874,FP
124515764,2355.01,1.2709769,2459332.174614,PC
30947715,2356.01,3.66275,2458489.40504,PC
124206468,2357.01,7.0924883,2459329.732281,PC
124095888,2358.01,1.1258127,2459331.195756,FP
436102447,2359.01,5.1858,2458486.39266,PC
9727392,236.01,4.534451,2458355.325711,FP
31656385,2360.01,22.84518,2459073.99562,FP
204671232,2361.01,8.71546,2458595.20891,PC
302924206,2362.01,6.9444047,2460157.921115,PC
445456888,2363.01,5.5436298,2459968.015542,PC
39414571,2364.01,4.0197555,2459227.044447,CP
344085117,2365.01,0.659752,2459962.920417,FP
39218269,2366.01,17.1869882,2459224.966718,APC
284418751,2588.01,3.587158,2459962.850922,PC
157698565,2589.01,61.6277,2459973.640012,CP
12862099,259.01,2.4238226,2458386.578118,KP
234832821,2590.01,0.7460577,2459226.458235,PC
229285649,2591.01,8.493027,2459544.881796,FP
284122875,2592.01,3.4559382,2459226.215173,PC
258983679,2593.01,1.4711386,2459226.380017,PC
229167359,2594.01,2.682814,2459227.018066,PC
151284882,2595.01,3.817421,2459547.608503,APC
37089434,2596.01,16.2709828,2459220.286778,APC
220139435,2597.01,3.6039259,2459221.281298,PC
12036590,2598.01,5.73436,2459226.801169,FP
235333495,2599.01,4.1554362,2459219.625683,PC
37749396,260.01,13.4758478,2458392.294018,CP
234160911,2600.01,5.3376282,2459216.749879,PC
456844391,2601.01,6.0210332,2459246.20878,PC
191928543,2602.01,7.234064,2459991.062533,APC
176772671,2603.01,1.3326579,2460719.073071,FP
453789494,1907.01,5.4774433,2459354.693899,KP
37718056,1908.01,3.65688,2458384.09392,KP
232038798,1909.01,4.1536624,2459252.138447,KP
183532609,191.01,8.1587261,2460202.792714,KP
437261733,1910.01,5.4161129,2459296.222791,KP
44745133,1911.01,7.8181434,2459166.297772,KP
50712784,1912.01,5.4053583,2459249.035676,KP
53458803,1913.01,3.3489038,2459252.258036,KP
53750200,1914.01,4.1933422,2459232.244495,KP
98283926,1915.01,2.2920348,2459253.248463,KP
98545929,1916.01,1.888231,2459251.405758,KP
339522221,1917.01,1.82069,2458655.29768,KP
308425348,1918.01,3.39829,2458571.7908,FP
102192004,1919.01,4.2337078,2459328.761216,KP
183537452,192.01,3.9227113,2460929.713786,KP
363851359,1920.01,2.5441537,2459331.95356,KP
112099249,1921.01,5.17958,2458604.17084,KP
112604564,1922.01,4.5768651,2459233.316814,KP
76419763,2135.01,2.7884723,2459414.394742,KP
336128819,2136.01,7.8519082,2459394.593726,CP
23059280,2137.01,14.1502269,2459393.08477,APC
336267424,2138.01,1.4821845,2458684.221959,FP
308172249,2139.01,1.4013784,2459768.65359,KP
167415965,214.01,18.5536802,2460971.30662,PC
167415965,214.02,9.6959841,2460678.903484,PC
399860444,2140.01,2.4706114,2459012.510963,KP
287256467,2141.01,18.2616878,2460453.432236,CP
44313455,2142.01,9.3004351,2459014.835542,PC
103195323,2143.01,5.5899401,2460470.992666,PC
428988981,2144.01,37.3415931,2460584.029269,PC
88992642,2145.01,10.2611329,2460470.361827,CP
158916431,2146.01,5.8924856,2459765.039868,FP
341630071,2147.01,26.2049782,2459599.176807,CP
233569098,2148.01,23.48522,2458693.42328,FP
441159680,2367.01,5.74984,2459084.78676,PC
401125028,2368.01,5.1750108,2459990.646884,CP
220068921,2369.01,3.3651586,2460989.763421,PC
305048087,237.01,5.4361667,2458355.241753,CP
347357977,2370.01,12.6826724,2459262.512418,PC
432132155,2371.01,4.8984239,2459275.495126,PC
189620016,2372.01,1.1793395,2460718.288102,FP
332558858,2373.01,13.3368173,2459168.5071,CP
439366538,2374.01,4.3135917,2459064.195632,CP
164150537,2375.01,6.1600755,2459850.541356,PC
326522874,2376.01,3.1821969,2459091.168424,PC
146165619,2377.01,1.6766686,2459088.7876,APC
231063955,2378.01,3.4972769,2459090.745961,PC
201177276,2379.01,5.4693888,2459062.464298,CP
9006668,238.01,1.2730965,2460205.747992,CP
176220787,2380.01,5.2153618,2459092.524257,KP
39080923,2381.01,5.0451188,2459039.751951,PC
189625051,2604.01,4.9088819,2460720.074783,KP
146776480,2605.01,20.6006151,2459978.593736,APC
355800238,2606.01,1.4509175,2459330.683649,PC
149539158,2607.01,2.2338786,2459256.970786,FA
269850928,2608.01,4.724665,2459965.829329,PC
308883808,2609.01,1.1645141,2459988.5342,APC
63898957,261.01,3.3639254,2458383.915624,CP
63898957,261.02,13.0393586,2458389.727185,CP
268914377,2610.01,2.1538959,2459229.716478,FP
234282389,2611.01,0.7320175,2458352.484922,FA
149572298,2612.01,13.3572104,2459379.018087,PC
52315301,2613.01,15.2010859,2460155.218217,PC
263075864,2614.01,4.8103214,2459037.589401,PC
38965512,2615.01,2.2687617,2460156.176169,PC
273850708,2616.01,1.8531628,2460154.915572,PC
260537454,2617.01,6.3187442,2460935.687846,PC
231076038,2618.01,8.2500143,2459382.783301,PC
114299824,1923.01,4.2042078,2459229.337707,KP
371443216,1924.01,2.8240691,2459358.688506,KP
118956453,1925.01,2.3447752,2459279.602393,KP
143143769,1926.01,1.3372349,2459175.372553,KP
14344979,1927.01,4.1117731,2459255.860453,KP
207077681,1928.01,2.278575,2459061.944577,KP
157266693,1929.01,3.8537616,2459329.357403,KP
183985250,193.01,0.7920645,2460933.175839,CP
160578764,1930.01,2.8786641,2459355.488108,KP
162922904,1931.01,3.8186276,2459331.431765,KP
386259537,1932.01,5.6107737,2459228.937203,KP
172598832,1933.01,3.2633165,2459201.975798,KP
125739286,1934.01,4.5111234,2459351.553003,KP
176685457,1935.01,4.4352884,2459272.947539,KP
178289267,1936.01,2.3506186,2459167.711102,KP
268301217,1937.01,0.9466787,2459989.041517,CP
128449971,1938.01,12.7060866,2459346.073496,APC
1716467085,2149.01,0.5842495,2460367.227586,PC
231912935,215.01,26.2851404,2458334.396978,PC
230267547,2150.01,2.2263798,2459768.269102,FP
23389848,2151.01,15.64643,2459014.36854,FP
395393265,2152.01,3.3772835,2459883.441847,CP
406855039,2153.01,2.7180835,2459391.951972,FP
428787891,2154.01,3.8240826,2459768.102761,CP
461591646,2155.01,3.7246883,2459913.983994,CP
258402425,2156.01,0.67554,2459011.05035,FP
298495970,2157.01,8.4249043,2459764.110052,FP
342642208,2158.01,8.6007557,2459758.586312,CP
270515566,2159.01,10.0509704,2459755.898401,APC
55652896,216.01,34.5059318,2458331.488563,CP
55652896,216.02,17.3890454,2459340.904719,CP
284477310,2160.01,2.2390502,2459688.464287,PC
366563452,2161.01,1.5873866,2459767.160908,FP
284564230,2162.01,12.9773004,2460656.816106,FP
2760219,2382.01,4.6612025,2459089.606813,PC
20897611,2383.01,3.1353643,2460927.102808,APC
382602147,2384.01,2.1357026,2459062.34163,CP
231850364,2385.01,3.1581288,2459063.974699,PC
32487566,2386.01,2.7567395,2459090.383107,KP
237885040,2387.01,5.6601098,2459063.229447,APC
382625239,2388.01,1.3442724,2458355.267785,PC
89544985,2389.01,2.3372423,2459089.046683,PC
9725627,239.01,4.1567834,2458356.962228,KP
369965258,2390.01,2.1192866,2459063.928335,PC
299897516,2391.01,7.8369842,2459064.337666,PC
149349867,2392.01,5.9123565,2460977.121495,PC
149349867,2392.02,3.4072162,2460984.946786,PC
149349867,2392.03,9.1696498,2459038.613755,PC
231071138,2393.01,18.84184,2459128.42966,PC
144297844,2394.01,3.4978002,2459551.890828,PC
250803548,3687.01,4.4543921,2459907.561404,PC
245509452,3688.01,3.246208,2459883.864179,CP
241135327,3689.01,2.4145007,2459909.291498,PC
175482273,369.01,5.4640119,2459108.378801,PC
240989628,3690.01,10.0755592,2459896.942964,PC
240959810,3691.01,3.3411398,2459904.568451,PC
240864953,3692.01,3.3210331,2459908.609958,PC
240823272,3693.01,9.0881638,2459888.212325,CP
470822809,3694.01,2.5400911,2458812.951218,PC
203096531,3695.01,0.6041576,2459909.754431,APC
202872757,3696.01,4.4236103,2459907.22551,PC
470783598,3697.01,9.9441709,2459894.131358,APC
266425782,3698.01,2.3467263,2459911.943119,PC
266401846,3699.01,3.0423931,2459912.279232,PC
251855940,370.01,4.0463709,2459090.735093,PC
417676091,3700.01,4.4184429,2460286.353547,PC
266213232,3701.01,4.2605739,2459911.332792,PC
385400633,3702.01,2.2842184,2459907.09847,PC
344140617,2880.01,4.7799716,2459988.872071,PC
320541238,2881.01,2.9301843,2459225.47669,PC
142405475,2882.01,2.0083269,2459224.056067,PC
319932686,2883.01,3.7064049,2459249.371429,PC
318413374,2884.01,2.935886,2459226.630661,PC
140019355,2885.01,6.3350651,2459241.058065,PC
318796593,2886.01,1.6020002,2459251.740462,PC
134183038,2887.01,4.9182798,2459966.387883,PC
80713983,2888.01,4.218652,2459966.507331,PC
355796887,2889.01,3.6579148,2459325.238907,PC
201292545,289.01,,2458326.64586,PC
355655412,2890.01,3.1958886,2459299.679583,PC
342167886,2891.01,17.3076615,2460015.954935,PC
340559155,2892.01,14.9502738,2460045.077222,PC
340144218,2893.01,10.3629429,2459295.960835,PC
315120585,2894.01,7.4190257,2459265.55968,PC
315117300,2895.01,8.7858955,2459275.535658,PC
310537530,2896.01,1.3475728,2460042.380749,PC
308987429,2897.01,12.0040505,2459310.429548,PC
449549170,3159.01,1.4753526,2460068.914155,FP
8988289,316.01,13.32379,2458365.98759,APC
440872576,3160.01,3.9712794,2459355.823345,PC
438777551,3161.01,1.4010338,2460041.774002,PC
433546897,3162.01,1.5755252,2460041.729716,PC
425316308,3163.01,3.0749168,2459357.894877,PC
419946164,3164.01,1.7765395,2458623.343394,FP
419858461,3165.01,2.5433707,2460041.975735,FP
412371819,3166.01,1.87502,2459358.687433,PC
411796826,3167.01,3.0959309,2459355.198773,PC
410554986,3168.01,5.1745185,2459354.56787,PC
403911354,3169.01,4.4814049,2459325.552168,PC
402319411,317.01,3.3262977,2459090.203596,PC
400712525,3170.01,1.8923031,2459356.723854,PC
399058051,3171.01,1.5706704,2460041.247652,PC
398502253,3172.01,3.0031058,2460043.480963,PC
398466662,3173.01,8.7719993,2459347.157497,PC
392112968,3174.01,1.1960086,2460041.592817,FP
270457662,3434.01,3.1510024,2459249.549067,PC
238162973,3435.01,11.8885643,2459260.035982,FP
132320310,3436.01,1.3955317,2459277.091098,FP
132313173,3437.01,4.9873145,2459967.078218,PC
455272393,3438.01,1.6660179,2459990.042782,PC
394338713,3439.01,5.9349921,2459385.974629,PC
13023378,344.01,6.0672187,2459092.388012,PC
208030798,3440.01,1.7167587,2458650.326066,FP
393196631,3441.01,4.2594558,2459384.846313,PC
207981861,3442.01,3.4569274,2459380.445712,PC
392995938,3443.01,1.0078907,2459358.707236,PC
161299119,3444.01,2.7188122,2459384.53548,PC
364431259,3445.01,2.9866836,2459382.37766,PC
149022647,3446.01,1.8528946,2459359.702516,PC
363749415,3447.01,3.6562554,2459382.731966,PC
143934343,3448.01,2.1642912,2459357.709395,PC
363083571,3449.01,3.8249546,2459385.434401,PC
308208458,345.01,11.2237372,2459091.71607,PC
126125073,3450.01,3.6387748,2459353.647517,PC
260962960,3703.01,3.8901335,2460286.817556,PC
367616146,3704.01,1.3944879,2459911.348741,PC
259506033,3705.01,1.9025032,2460286.170903,KP
252430813,3706.01,4.3701795,2460286.769995,PC
366311757,3707.01,4.9107194,2459914.257661,PC
251652214,3708.01,7.27299,2459902.98183,PC
356322454,3709.01,3.2509846,2460288.729263,PC
156016136,371.01,3.4813814,2459088.526738,PC
174826170,3710.01,2.4802272,2458838.338784,PC
355008856,3711.01,3.0108217,2458836.56062,PC
354442783,3712.01,1.5224706,2459910.690161,FP
171160885,3713.01,10.4401778,2459918.987409,PC
155867025,3714.01,2.1547472,2459911.46982,CP
354293303,3715.01,2.4713543,2459912.37098,PC
155351556,3716.01,6.0985856,2458832.542018,PC
348099535,3717.01,10.1182835,2458823.030985,APC
417942201,3718.01,4.230596,2458834.649331,PC
150074121,3719.01,1.2222265,2459911.031517,PC
308612785,2898.01,3.6128161,2459990.91546,PC
307366709,2899.01,4.0874138,2459386.403025,PC
201233610,290.01,21.05271,2459097.43463,FP
298206077,2900.01,1.317173,2459303.692092,PC
295093397,2901.01,4.6086828,2459303.994531,PC
290302097,2902.01,2.9918201,2460042.800347,FP
268125229,2903.01,3.5947639,2459964.220375,PC
267536225,2904.01,7.5010022,2459292.3431,PC
260120451,2905.01,11.8790678,2459998.015443,PC
192259856,2906.01,3.7062792,2459277.553272,PC
192003741,2907.01,3.168632,2459274.76139,PC
191671884,2908.01,5.4631023,2459275.14257,PC
191496430,2909.01,3.0688259,2459275.206618,PC
49710555,291.01,12.08837,2459109.092,FP
141574742,2910.01,3.3080662,2459965.450862,PC
141141249,2911.01,1.7701321,2459963.857775,PC
118406995,2912.01,8.7614828,2460019.659941,PC
101588793,2913.01,7.0317936,2459304.456496,PC
90127880,2914.01,3.0515894,2459964.763408,PC
391510223,3175.01,1.6546269,2460014.685722,PC
389999924,3176.01,4.7606207,2460015.719284,FP
383410746,3177.01,2.114655,2459359.633994,PC
381996371,3178.01,2.9331094,2459359.115509,PC
378227267,3179.01,4.7076648,2459327.565755,PC
206352378,318.01,3.7463765,2459065.374875,PC
372960748,3180.01,2.0963263,2459359.742247,PC
372596796,3181.01,3.5366743,2458617.031866,FP
372448111,3182.01,5.0700956,2459357.042103,PC
370385007,3183.01,4.2174286,2459360.251174,PC
366248595,3184.01,3.6071588,2459358.969705,PC
363661031,3185.01,3.5601365,2459355.303805,PC
363632843,3186.01,3.6130857,2460014.449976,PC
245027119,3187.01,2.0084283,2459359.079526,PC
363202582,3188.01,1.5659063,2459359.2727,PC
361998994,3189.01,1.84996,2458622.189194,FP
389753172,319.01,0.7135373,2459086.530897,APC
344745774,3190.01,2.669856,2460070.208572,PC
342375120,3191.01,4.4367891,2459355.803726,PC
361710792,3451.01,8.7234738,2459380.11405,PC
360475034,3452.01,2.8372178,2459388.622437,PC
360473750,3453.01,4.3618031,2460071.43278,PC
359426909,3454.01,3.9415006,2459357.82988,PC
358938714,3455.01,0.422425,2458651.744921,APC
357661805,3456.01,17.0298529,2459361.087389,PC
357312511,3457.01,32.6012979,2459335.587765,PC
340228388,3458.01,3.1726875,2459354.400233,PC
335860261,3459.01,8.4893234,2459354.893919,PC
118327533,346.01,16.56308,2460192.019645,PC
39858507,3460.01,4.6288384,2459378.7784,PC
334080358,3461.01,11.4483792,2459357.927622,PC
324116813,3462.01,6.3885628,2459379.364186,PC
292889298,3463.01,2.2538878,2458651.559857,PC
290504044,3464.01,3.6515704,2459360.318976,PC
454361389,3465.01,3.9563671,2460045.054533,PC
284254253,3466.01,1.862908,2458651.973815,FP
453289469,3467.01,0.7799194,2458652.436812,FP
282091493,3468.01,3.3789946,2458647.685514,FP
441075486,372.01,1.1202752,2459112.07285,APC
347051112,3720.01,4.7378265,2459913.32114,PC
143687316,3721.01,3.5411235,2460287.522921,PC
346015394,3722.01,1.0788649,2459910.394452,PC
3027681,3723.01,3.9442027,2459544.669393,PC
143642240,3724.01,,2458838.121011,PC
339250695,3725.01,4.7262208,2460287.858395,FP
122695048,3726.01,4.8404431,2460290.432392,PC
339207847,3727.01,13.3988634,2459919.63975,PC
116257066,3728.01,6.5019596,2459545.961039,FP
322160664,3729.01,8.1744382,2460290.926859,PC
9032368,373.01,1.632,2458355.67942,FP
417844678,3730.01,2.5404529,2459910.634543,PC
115457180,3731.01,5.6619072,2459911.966229,APC
321894059,3732.01,2.9594651,2458837.443197,PC
321436679,3733.01,2.1263167,2460286.361991,FP
105135774,3734.01,2.141186,2460287.307924,PC
317252733,3735.01,3.3526843,2459912.078486,PC
89617284,2915.01,5.1304425,2459297.972286,PC
76663549,2916.01,3.9216762,2459303.128643,PC
75744886,2917.01,7.9018734,2459294.120029,PC
74881311,2918.01,9.5680636,2459288.040612,PC
74274839,2919.01,4.6957057,2459298.680353,PC
180285396,292.01,10.3688702,2459088.963421,PC
48210046,2920.01,3.2003149,2459300.972897,PC
45896295,2921.01,3.0044799,2459331.505693,PC
45492609,2922.01,1.3605223,2459303.736827,PC
45299834,2923.01,4.3226285,2460015.622952,PC
45048546,2924.01,7.3498345,2459966.861078,PC
44510874,2925.01,1.5720089,2459302.564351,PC
34499178,2926.01,2.4249041,2459303.198309,PC
33651215,2927.01,1.3868302,2459304.991277,PC
33159936,2928.01,2.8457134,2459302.165051,PC
31975443,2929.01,2.0391352,2459302.03511,PC
355637190,293.01,0.8054361,2459109.911388,APC
30300445,2930.01,7.2041454,2459297.414276,PC
29505837,2931.01,8.6681997,2459996.684641,PC
336613507,3192.01,2.2350331,2459356.6909,PC
334757798,3193.01,2.3019268,2458623.315569,PC
333511802,3194.01,3.6179419,2459353.903239,PC
332880327,3195.01,0.6676722,2459360.096224,PC
331297805,3196.01,4.9816829,2459351.787159,PC
331160996,3197.01,2.1972485,2458623.463783,PC
121625070,3198.01,2.1271199,2459359.016777,PC
330885564,3199.01,0.6756067,2459359.835275,PC
188593930,320.01,1.46503,2458354.27607,FP
330014070,3200.01,6.3087809,2459356.723741,PC
329921262,3201.01,2.3631898,2460042.549876,PC
329691586,3202.01,1.5169786,2459358.004096,PC
329609449,3203.01,4.2442882,2459358.542026,PC
326662822,3204.01,4.0446543,2459353.157913,PC
322862882,3205.01,1.2361087,2459359.464532,FP
321802774,3206.01,1.9405161,2459357.915255,PC
320994166,3207.01,4.0996864,2460070.130593,PC
319949055,3208.01,2.3577049,2459356.016126,PC
319806044,3209.01,1.3509356,2459358.066273,PC
175476629,321.01,1.14057,2458354.27156,FP
447192619,3469.01,2.6566986,2459382.834181,PC
224271611,347.01,4.040003,2459090.464588,PC
277538491,3470.01,3.2404614,2459357.021986,PC
407166076,3471.01,8.7520247,2459380.384701,PC
275562670,3472.01,1.5810556,2458651.449273,FP
406861922,3473.01,4.0358074,2459384.816539,PC
274367763,3474.01,3.8795023,2459358.663246,PC
403507814,3475.01,2.7812908,2459383.8426,PC
272983172,3476.01,4.3205081,2459385.89681,PC
402391147,3477.01,3.3626798,2459387.781424,PC
255909950,3478.01,1.82856,2459385.423634,PC
402219289,3479.01,2.1970052,2459386.482274,PC
70785910,348.01,0.4947938,2459088.639473,PC
254909777,3480.01,2.1301227,2458650.197309,PC
396316939,3481.01,4.9214799,2459386.301953,PC
254629854,3482.01,0.9714298,2459359.54722,FP
395926728,3483.01,1.4466788,2459388.853133,PC
221882319,3484.01,5.1890769,2459386.556413,PC
394672497,3485.01,11.8413467,2459382.714016,PC
98620619,3736.01,2.2091186,2460286.244876,PC
96074951,3737.01,5.5609997,2459912.415649,PC
312689217,3738.01,4.3847594,2459474.306264,PC
311441461,3739.01,3.4471559,2459911.354239,PC
183675732,374.01,5.4820954,2459091.224648,PC
87597187,3740.01,2.0449361,2458838.028588,FA
